YEAR,age,gender,marital_status,race,birth_place,education,occupation,industry,hours_per_week,income
1990,67,2,0,0,0,0,0,0,0,0
1990,29,1,0,0,0,0,485,0,40,0
1990,36,2,0,3,3,0,453,4,40,0
1990,26,1,0,0,1,1,213,2,0,0
1990,23,2,0,0,1,0,243,3,40,0
1990,32,1,0,0,0,0,453,1,40,0
1990,28,2,0,0,0,1,453,3,25,0
1990,66,1,0,0,0,1,0,0,0,0
1990,66,2,0,0,0,0,0,0,0,0
1990,21,1,0,0,0,0,17,3,40,0
1990,20,2,0,0,0,0,373,3,30,0
1990,74,2,3,0,0,0,379,6,0,0
1990,72,2,3,0,0,1,0,0,0,0
1990,38,2,1,0,0,1,14,5,40,0
1990,35,1,1,0,0,1,37,4,37,0
1990,37,2,3,0,0,1,154,5,30,0
1990,58,1,0,0,0,0,888,1,46,0
1990,48,2,0,0,0,1,95,5,24,0
1990,22,1,1,0,0,0,365,3,36,0
1990,20,1,1,0,0,1,277,3,6,0
1990,54,1,0,0,0,0,257,4,40,0
1990,53,2,0,0,0,1,379,4,40,0
1990,58,2,3,0,0,0,337,2,20,0
1990,32,2,1,0,0,0,748,4,40,0
1990,29,1,1,0,0,0,567,0,0,0
1990,74,2,1,0,0,1,125,5,0,0
1990,56,1,0,2,0,0,436,5,8,0
1990,48,2,0,2,0,0,155,5,40,0
1990,27,2,1,2,1,0,449,4,40,0
1990,46,2,0,0,0,0,313,5,40,0
1990,42,1,0,0,0,1,75,6,40,0
1990,39,2,2,0,0,1,337,3,40,0
1990,18,1,1,0,0,0,276,3,0,0
1990,39,1,2,3,0,0,809,4,40,0
1990,34,2,2,0,0,1,744,1,0,0
1990,27,1,0,0,0,0,0,0,0,0
1990,23,2,0,3,0,0,275,4,40,0
1990,25,1,1,0,0,0,438,3,40,0
1990,26,1,2,3,0,0,883,2,30,0
1990,72,2,3,2,1,0,453,5,0,0
1990,50,2,0,0,0,0,449,4,0,0
1990,52,1,0,0,0,0,505,6,40,0
1990,36,1,0,0,0,0,588,0,20,0
1990,35,2,0,0,0,0,0,0,0,0
1990,27,2,1,3,0,0,313,5,40,0
1990,43,1,2,0,0,0,869,1,40,0
1990,50,2,2,0,0,0,155,5,40,0
1990,30,1,1,0,0,0,869,0,40,0
1990,29,1,0,0,0,0,889,3,27,0
1990,29,2,0,0,0,0,276,3,24,0
1990,32,2,1,0,0,1,313,5,42,0
1990,31,1,0,0,0,0,567,0,45,0
1990,30,2,0,0,0,0,323,4,0,0
1990,64,1,0,0,0,1,256,1,37,0
1990,62,2,0,0,0,1,313,3,40,0
1990,51,1,0,2,0,1,217,1,40,0
1990,51,2,0,2,0,1,466,5,40,0
1990,20,2,1,2,0,1,385,1,40,0
1990,79,2,3,0,0,0,0,0,0,0
1990,68,2,3,0,0,0,0,0,0,0
1990,25,2,1,3,3,1,0,0,0,0
1990,36,1,2,0,0,0,0,0,0,0
1990,40,2,2,0,0,1,22,4,28,0
1990,25,2,2,2,0,0,443,3,0,0
1990,29,1,1,0,0,1,59,1,40,0
1990,71,1,2,0,0,0,0,0,0,0
1990,53,1,0,0,0,0,804,3,36,0
1990,51,2,0,0,0,0,243,3,40,0
1990,49,1,3,1,0,0,177,5,30,0
1990,36,1,1,1,0,0,804,2,40,0
1990,32,1,1,1,0,1,777,3,40,0
1990,27,1,0,2,1,1,828,6,20,0
1990,24,2,0,2,0,1,315,5,20,0
1990,66,1,1,0,0,0,0,0,0,0
1990,44,2,3,1,0,0,0,0,0,0
1990,32,2,1,0,0,1,903,6,40,0
1990,60,1,0,1,0,0,558,0,40,0
1990,65,2,0,1,0,1,156,5,8,0
1990,28,2,1,1,0,0,443,5,40,0
1990,33,2,3,1,0,0,235,3,40,0
1990,64,2,3,1,0,1,174,5,0,0
1990,39,2,1,1,0,1,354,2,40,0
1990,44,1,3,1,0,1,549,1,48,0
1990,40,1,0,0,0,1,508,2,46,0
1990,31,2,0,0,0,1,95,5,40,0
1990,54,1,2,1,0,1,229,6,30,0
1990,57,1,0,1,0,1,156,5,40,0
1990,55,2,0,1,0,0,444,1,40,0
1990,30,1,1,1,0,1,257,4,40,0
1990,29,1,1,1,0,0,436,3,40,0
1990,37,1,0,0,0,1,9,1,55,1
1990,36,2,0,1,0,1,0,0,0,0
1990,36,1,1,0,0,1,809,2,33,0
1990,29,1,1,0,0,1,13,3,40,0
1990,29,2,3,0,0,1,376,1,40,0
1990,25,2,1,0,0,1,29,3,40,0
1990,31,1,2,0,0,1,59,5,50,0
1990,29,2,1,3,3,1,167,5,58,0
1990,37,1,2,0,0,1,243,3,40,1
1990,26,2,2,0,0,1,274,4,40,0
1990,61,2,3,0,0,0,0,0,0,0
1990,25,1,1,0,0,1,774,6,40,0
1990,32,2,3,0,0,1,314,6,40,0
1990,62,2,3,1,0,1,156,5,40,0
1990,26,1,1,1,0,1,436,4,40,0
1990,60,2,3,1,0,0,434,5,35,0
1990,46,2,2,1,0,1,156,5,40,0
1990,19,2,1,1,0,1,426,5,40,0
1990,29,2,1,1,0,1,315,5,40,0
1990,42,2,2,1,0,1,315,4,40,0
1990,54,1,3,1,0,1,26,5,45,0
1990,59,1,0,0,0,1,55,1,40,1
1990,58,2,0,0,0,1,185,4,40,0
1990,50,1,2,0,0,1,257,2,40,1
1990,35,1,1,0,0,1,435,3,32,0
1990,30,2,1,0,2,0,22,2,50,0
1990,35,2,1,3,0,1,207,5,40,0
1990,50,1,2,0,0,1,178,6,40,0
1990,29,1,1,0,0,1,257,5,46,0
1990,40,2,2,0,0,1,379,1,40,0
1990,44,2,2,0,0,1,668,1,25,0
1990,67,2,3,0,0,0,387,5,0,0
1990,38,2,3,0,0,1,95,5,40,0
1990,44,2,1,0,0,1,167,5,40,0
1990,45,2,2,0,0,1,277,3,40,0
1990,28,2,1,0,0,1,243,3,48,0
1990,27,1,1,0,0,1,259,3,40,0
1990,29,1,1,0,0,1,23,4,48,0
1990,30,2,1,0,0,0,804,3,40,0
1990,71,1,0,0,0,1,0,0,0,0
1990,68,2,0,0,0,1,313,4,2,0
1990,29,1,1,3,0,1,21,5,40,0
1990,42,1,2,0,0,1,453,4,40,0
1990,43,2,1,0,0,0,453,4,40,0
1990,73,1,3,0,0,0,0,0,0,0
1990,42,1,1,0,0,1,567,0,20,0
1990,59,1,0,0,0,1,178,5,35,1
1990,57,2,0,0,0,1,0,0,0,1
1990,43,1,0,0,0,1,55,2,40,1
1990,42,2,0,0,0,1,27,6,40,0
1990,54,2,3,0,2,0,667,3,40,0
1990,34,1,0,0,0,1,178,6,40,1
1990,33,2,0,0,0,1,43,0,70,0
1990,37,1,1,0,2,1,156,5,50,0
1990,69,2,3,0,0,1,0,0,0,1
1990,40,1,1,0,0,1,804,2,40,0
1990,36,1,1,0,0,1,435,3,48,0
1990,53,2,2,0,0,1,177,5,40,0
1990,62,1,2,0,0,1,255,4,55,0
1990,62,1,1,0,0,1,355,2,45,0
1990,37,2,2,0,0,1,156,5,48,0
1990,39,1,3,0,0,1,75,5,40,0
1990,78,1,0,0,0,1,0,0,0,0
1990,68,2,0,0,0,1,314,6,9,0
1990,46,1,1,0,0,1,808,2,50,0
1990,29,2,3,0,0,1,344,5,40,0
1990,41,1,0,0,0,1,14,5,44,0
1990,38,2,0,0,0,1,277,3,0,0
1990,20,2,1,0,0,1,466,5,11,0
1990,64,2,2,0,0,1,27,6,0,0
1990,46,1,0,0,0,1,23,5,58,1
1990,44,2,0,0,0,1,156,5,25,0
1990,48,2,2,0,0,1,156,5,40,0
1990,30,1,0,0,0,0,18,4,45,0
1990,30,2,0,0,0,0,348,3,16,0
1990,35,1,1,0,0,1,909,6,0,0
1990,69,2,0,0,0,1,95,5,36,0
1990,55,1,0,0,0,0,453,4,0,0
1990,69,1,0,0,0,0,585,4,14,0
1990,68,2,0,0,0,0,18,4,40,0
1990,49,1,0,0,0,1,869,0,20,0
1990,41,2,0,0,0,1,95,5,16,0
1990,49,1,0,0,0,1,22,5,45,0
1990,40,2,0,0,0,1,7,3,50,1
1990,51,1,2,0,0,1,199,5,75,0
1990,28,1,1,0,0,1,253,4,40,0
1990,43,1,2,0,0,1,178,1,65,1
1990,59,1,2,0,0,0,0,0,0,0
1990,42,1,3,0,0,1,274,5,48,0
1990,30,2,2,0,0,0,407,4,40,0
1990,39,1,0,0,0,1,824,2,40,0
1990,32,2,0,0,0,1,436,3,40,0
1990,21,1,1,0,0,1,276,3,40,0
1990,23,2,1,0,0,1,385,1,40,0
1990,35,1,3,1,0,1,365,6,40,0
1990,26,2,1,0,0,1,436,5,40,0
1990,72,1,0,0,0,0,0,0,0,0
1990,57,2,0,0,0,0,313,5,40,0
1990,23,1,3,0,0,1,486,3,0,0
1990,37,1,2,0,0,0,877,3,40,0
1990,23,1,1,0,0,0,335,4,30,0
1990,69,1,0,0,0,1,253,4,5,1
1990,69,2,0,0,0,0,0,0,0,0
1990,43,1,0,0,0,1,5,6,40,1
1990,39,2,0,0,0,1,22,2,42,0
1990,24,1,0,0,0,1,185,4,40,0
1990,21,2,0,0,0,1,156,5,45,0
1990,45,1,2,0,0,1,5,6,40,1
1990,21,2,1,0,0,1,479,0,30,0
1990,46,1,0,0,0,0,243,3,48,1
1990,33,2,0,0,0,0,337,0,48,0
1990,56,1,0,0,0,0,259,3,40,0
1990,50,2,0,0,0,0,458,4,30,0
1990,42,1,0,0,0,0,567,0,0,0
1990,38,2,0,0,0,0,447,5,99,0
1990,41,1,2,0,0,0,486,5,0,0
1990,44,2,2,0,0,1,677,3,0,0
1990,19,2,1,3,0,0,319,5,35,0
1990,18,1,1,0,0,0,436,3,40,0
1990,61,1,0,0,0,0,426,5,50,0
1990,60,2,0,0,0,1,22,4,0,0
1990,37,1,0,0,0,1,23,3,40,0
1990,34,2,0,0,0,1,96,3,15,0
1990,63,1,0,0,0,0,0,0,0,0
1990,64,2,0,0,0,1,14,5,40,0
1990,30,1,1,0,0,0,436,3,48,0
1990,29,2,1,0,0,0,447,5,37,0
1990,34,1,2,0,0,0,869,0,40,0
1990,26,1,1,0,0,0,0,0,0,0
1990,37,2,2,0,0,0,22,2,45,1
1990,39,1,2,1,0,1,37,3,40,0
1990,52,1,0,0,0,1,558,0,40,0
1990,42,2,0,0,0,1,95,5,16,0
1990,22,1,1,0,0,1,259,3,48,0
1990,67,1,0,0,0,0,0,0,0,0
1990,70,2,0,0,0,0,313,3,40,1
1990,65,2,3,0,0,1,809,2,0,0
1990,76,1,0,0,0,0,0,0,0,0
1990,75,2,0,0,0,0,0,0,0,0
1990,40,1,0,0,0,1,243,4,60,1
1990,40,2,0,0,0,1,154,5,20,0
1990,30,2,1,0,0,1,337,4,40,0
1990,33,1,2,0,0,0,444,3,45,0
1990,31,2,1,0,0,1,23,6,36,0
1990,73,1,0,0,0,1,379,4,4,0
1990,72,2,0,0,0,0,0,0,0,0
1990,65,1,0,0,0,1,13,2,0,0
1990,63,2,0,0,0,1,888,3,0,0
1990,38,2,2,0,0,1,375,4,0,0
1990,36,1,1,0,0,1,22,1,45,0
1990,33,2,3,0,0,1,313,5,37,0
1990,39,2,3,0,0,1,254,4,40,0
1990,58,1,0,0,0,0,0,0,0,0
1990,50,2,0,0,0,1,22,2,50,0
1990,20,1,1,0,0,1,877,3,30,0
1990,43,1,2,0,0,0,354,2,40,0
1990,65,1,0,0,0,0,356,3,20,0
1990,64,2,0,0,0,0,319,5,0,0
1990,78,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,303,4,0,0
1990,21,1,1,0,4,0,453,6,40,0
1990,33,2,0,0,0,0,453,4,35,0
1990,35,1,0,0,0,0,804,1,45,0
1990,33,2,2,1,0,0,319,5,40,0
1990,52,2,3,0,0,1,95,5,40,0
1990,31,1,1,0,0,0,869,0,36,0
1990,23,2,1,0,0,1,383,4,30,0
1990,33,1,0,0,0,1,255,4,50,0
1990,33,2,0,0,0,1,257,5,35,0
1990,29,2,1,0,0,0,449,4,30,0
1990,36,1,1,0,0,0,883,2,31,0
1990,24,1,0,0,0,1,486,0,20,0
1990,24,2,0,0,0,1,313,5,40,0
1990,28,1,1,0,0,0,453,5,7,0
1990,29,1,1,0,0,0,444,3,40,0
1990,29,1,2,0,0,1,159,6,70,0
1990,36,1,3,0,0,1,446,5,50,0
1990,69,1,2,0,0,1,0,0,0,0
1990,54,2,2,0,0,0,439,3,40,0
1990,26,1,1,0,0,0,596,1,40,0
1990,60,1,0,1,0,1,558,2,40,0
1990,57,2,0,1,0,0,0,0,0,0
1990,19,2,1,0,0,0,435,3,20,0
1990,21,2,1,0,0,0,243,3,40,0
1990,22,1,1,1,0,0,804,2,25,0
1990,25,1,2,1,0,1,803,2,40,0
1990,27,1,0,0,0,0,203,5,50,0
1990,22,2,0,0,0,1,313,2,40,0
1990,22,2,1,1,0,1,276,3,40,0
1990,35,1,0,3,3,1,276,3,60,0
1990,33,2,0,3,3,1,0,0,0,0
1990,32,1,0,0,4,0,503,4,70,0
1990,31,2,0,0,0,1,337,4,40,0
1990,38,1,0,0,0,0,259,1,40,0
1990,34,2,0,0,0,0,0,0,0,0
1990,54,1,0,0,0,0,453,5,40,0
1990,49,2,0,0,0,1,313,3,40,0
1990,64,1,0,0,0,0,357,3,30,0
1990,62,2,0,0,0,0,259,1,40,0
1990,49,2,2,3,3,1,276,3,40,0
1990,20,2,1,0,3,0,435,3,40,0
1990,19,2,1,0,0,0,435,3,16,0
1990,24,1,1,1,0,0,436,3,20,0
1990,24,1,1,3,0,1,213,1,46,0
1990,29,2,1,0,0,1,158,5,40,0
1990,22,1,1,0,0,1,55,1,40,0
1990,58,1,0,3,3,1,628,1,40,0
1990,53,2,0,3,3,1,22,1,60,0
1990,42,1,0,0,0,1,257,1,40,0
1990,39,2,0,0,0,1,337,4,40,0
1990,55,1,0,1,0,1,318,2,40,0
1990,49,2,0,1,0,1,22,2,0,0
1990,18,1,1,1,0,0,383,4,99,0
1990,35,2,2,0,0,1,243,4,43,0
1990,36,2,0,0,2,1,459,5,0,0
1990,39,1,0,0,4,1,185,5,50,1
1990,40,1,0,0,0,1,195,1,40,0
1990,33,2,0,0,0,1,313,4,40,0
1990,74,1,3,0,0,0,0,0,0,0
1990,40,1,0,0,0,1,485,0,45,0
1990,41,2,0,0,0,1,185,4,0,0
1990,54,1,0,0,0,1,536,4,32,0
1990,54,2,0,0,0,1,439,5,40,0
1990,36,1,0,0,0,1,17,3,45,1
1990,37,2,0,0,0,1,444,5,20,0
1990,44,1,0,0,0,1,318,2,40,0
1990,41,2,0,0,0,1,156,5,37,0
1990,39,2,0,0,0,1,156,5,40,0
1990,36,1,0,0,0,1,14,5,60,0
1990,32,2,2,0,0,1,313,5,40,0
1990,42,1,2,0,0,1,22,3,58,0
1990,54,1,0,0,0,1,268,3,44,0
1990,50,2,0,0,0,1,308,3,40,0
1990,32,1,1,0,0,1,355,2,40,0
1990,29,1,0,0,0,1,376,4,99,0
1990,25,2,0,0,0,1,336,4,99,0
1990,29,2,1,0,0,1,904,6,40,0
1990,41,1,0,0,0,0,514,4,40,0
1990,41,2,0,0,0,0,379,5,40,0
1990,19,1,1,0,0,0,436,3,20,0
1990,38,1,2,0,0,1,13,0,40,1
1990,73,1,0,0,0,0,0,0,0,0
1990,72,2,0,0,0,0,0,0,0,0
1990,19,2,1,0,0,0,444,3,10,0
1990,65,2,2,0,0,1,8,6,0,0
1990,72,1,0,0,0,1,0,0,0,0
1990,74,2,0,0,0,1,0,0,0,0
1990,35,1,0,0,0,1,22,3,60,0
1990,31,2,0,0,0,1,318,2,25,0
1990,32,1,0,0,0,1,417,6,56,0
1990,30,2,0,0,0,1,337,4,16,0
1990,36,1,0,0,0,1,435,4,38,0
1990,27,2,0,0,0,0,435,3,38,0
1990,37,1,0,0,0,0,243,3,60,1
1990,32,2,0,0,0,1,0,0,0,0
1990,45,1,2,0,0,0,688,3,75,0
1990,35,1,2,0,0,1,804,2,40,0
1990,56,1,0,0,0,0,567,0,40,0
1990,56,2,0,0,0,0,379,6,40,0
1990,27,2,1,0,0,0,376,1,40,0
1990,18,1,1,0,0,0,567,0,40,0
1990,32,2,0,0,0,0,785,1,37,0
1990,32,1,0,0,0,0,889,1,40,0
1990,37,1,0,0,0,1,22,1,40,0
1990,36,2,0,0,0,1,22,5,40,0
1990,26,1,0,0,0,0,889,2,40,0
1990,21,2,0,0,0,0,877,3,0,0
1990,29,1,0,0,0,1,558,0,74,0
1990,29,2,0,0,0,1,5,6,45,0
1990,31,1,0,0,0,0,505,3,55,0
1990,29,2,0,0,0,0,435,3,35,0
1990,34,1,3,0,0,1,628,1,42,0
1990,40,1,0,0,0,1,328,6,60,0
1990,41,2,0,0,0,0,313,5,99,0
1990,19,2,1,0,0,1,274,3,28,0
1990,45,1,0,0,0,1,243,4,48,0
1990,41,2,0,0,0,0,64,0,40,0
1990,19,2,1,0,0,1,33,4,40,0
1990,18,2,1,0,0,1,265,3,40,0
1990,42,2,2,0,0,0,449,4,40,0
1990,70,1,3,3,0,0,0,0,0,0
1990,37,1,0,0,0,1,17,3,77,0
1990,37,2,0,0,0,1,447,5,50,0
1990,21,2,1,0,0,0,754,1,40,0
1990,40,2,2,0,0,0,754,1,40,0
1990,56,1,0,0,0,0,796,1,53,0
1990,53,2,0,0,0,0,877,1,40,0
1990,63,2,3,0,0,0,453,5,0,0
1990,30,1,1,0,0,1,36,4,40,0
1990,27,1,0,0,0,1,883,2,40,0
1990,29,2,0,0,0,1,229,2,42,0
1990,36,1,2,0,0,1,276,0,40,0
1990,30,2,2,0,0,1,337,6,40,0
1990,67,1,0,0,0,0,843,2,0,0
1990,64,2,0,0,0,0,0,0,0,0
1990,62,2,2,0,0,0,433,5,40,0
1990,23,1,1,2,0,0,453,4,30,0
1990,22,2,1,2,0,0,785,1,40,0
1990,50,2,2,0,0,1,315,5,44,0
1990,25,2,1,0,0,1,229,2,40,0
1990,46,1,3,3,3,1,213,1,53,0
1990,18,1,1,3,3,0,0,0,0,0
1990,42,2,2,0,0,1,23,5,60,0
1990,18,1,1,0,0,0,21,5,60,0
1990,36,1,2,0,0,1,22,3,80,0
1990,25,1,0,0,0,0,883,3,40,0
1990,18,2,0,0,0,0,436,3,35,0
1990,40,1,0,0,0,1,22,1,50,1
1990,39,2,0,0,0,1,95,5,20,0
1990,20,1,1,0,0,1,877,3,20,0
1990,34,1,0,0,0,1,217,1,45,1
1990,32,2,0,0,0,1,0,0,0,0
1990,53,2,3,0,0,0,317,4,40,0
1990,35,1,2,0,0,0,0,0,0,0
1990,19,2,1,0,0,0,467,5,20,0
1990,29,1,0,0,0,0,218,5,40,0
1990,24,2,0,0,0,0,313,5,35,0
1990,27,2,1,1,0,1,328,4,40,0
1990,28,1,1,1,0,0,877,3,44,0
1990,24,1,0,0,0,0,599,0,40,0
1990,24,2,0,0,0,0,734,1,40,0
1990,36,1,0,0,0,1,73,6,50,0
1990,34,2,0,0,0,1,689,4,40,0
1990,18,1,1,0,0,1,877,3,40,0
1990,21,1,1,0,0,0,453,4,40,0
1990,34,1,0,0,0,1,783,2,40,0
1990,33,2,0,0,0,1,275,5,24,0
1990,31,1,0,0,0,0,779,3,80,0
1990,29,2,0,0,0,0,436,0,0,0
1990,67,1,0,0,0,1,55,5,0,0
1990,58,2,0,0,0,0,0,0,0,0
1990,36,1,0,0,0,1,785,1,40,0
1990,41,2,0,0,0,1,505,3,45,0
1990,28,1,0,0,0,0,904,6,40,0
1990,23,2,0,0,0,1,386,6,8,0
1990,25,1,0,0,0,0,696,0,55,0
1990,26,2,0,0,0,0,313,0,40,0
1990,41,1,0,0,0,0,804,2,20,0
1990,41,2,0,0,0,1,318,2,40,0
1990,18,1,1,0,0,0,0,0,0,0
1990,19,1,1,0,0,1,804,3,35,0
1990,25,1,1,0,0,1,657,3,40,0
1990,23,2,1,0,0,0,208,3,40,0
1990,66,1,0,0,0,1,23,4,40,1
1990,66,2,0,0,0,0,748,5,16,0
1990,35,1,1,0,0,0,804,3,30,0
1990,30,2,1,0,0,0,22,4,20,0
1990,79,2,3,0,0,0,0,0,0,0
1990,37,1,0,0,0,1,235,6,45,0
1990,40,2,0,0,0,1,415,5,40,0
1990,36,1,0,0,0,0,883,2,40,0
1990,32,2,0,0,0,1,308,6,40,0
1990,23,1,1,0,0,1,514,4,40,0
1990,60,1,0,0,0,0,877,6,16,0
1990,57,2,0,0,0,0,447,5,38,0
1990,35,1,1,0,0,0,909,6,0,0
1990,67,1,1,0,0,0,0,0,0,0
1990,36,1,0,2,0,0,804,2,40,0
1990,39,2,0,2,0,0,0,0,0,0
1990,21,2,1,2,0,0,338,6,40,0
1990,19,2,1,2,0,0,276,3,14,0
1990,18,1,1,2,0,0,756,1,99,0
1990,67,2,3,0,0,0,0,0,0,0
1990,42,1,0,0,0,1,823,2,40,0
1990,39,2,0,0,0,1,313,6,45,0
1990,30,1,0,0,4,1,585,0,50,0
1990,30,2,0,0,4,1,22,1,40,0
1990,51,1,0,0,0,1,22,4,40,1
1990,52,2,0,0,0,0,313,4,40,0
1990,23,1,1,0,0,0,278,3,30,0
1990,43,1,0,0,2,0,453,5,40,0
1990,49,2,0,0,2,0,444,5,40,0
1990,57,2,3,0,0,0,276,3,40,0
1990,21,1,1,0,0,0,567,0,40,0
1990,20,1,1,0,0,0,0,0,0,0
1990,32,1,0,0,0,1,575,2,40,0
1990,35,2,0,0,0,0,276,3,0,0
1990,77,2,3,0,0,0,0,0,0,0
1990,32,2,2,0,0,0,804,2,33,0
1990,55,1,0,0,0,0,804,2,45,0
1990,52,2,0,0,0,1,156,5,40,0
1990,29,2,1,0,0,1,23,5,40,0
1990,45,1,2,0,0,0,877,2,40,0
1990,71,1,0,0,0,1,0,0,0,0
1990,70,2,0,0,0,0,0,0,0,0
1990,57,2,3,0,0,0,274,4,5,0
1990,79,1,3,0,0,0,0,0,0,0
1990,46,1,1,0,0,0,453,3,30,1
1990,41,2,2,0,0,0,307,2,40,0
1990,22,2,1,0,0,0,276,3,40,0
1990,35,1,0,0,0,0,505,4,50,0
1990,28,2,0,0,0,1,25,4,40,0
1990,73,1,0,0,0,0,904,6,0,0
1990,69,2,0,0,0,0,0,0,0,0
1990,30,1,1,0,0,1,259,3,40,0
1990,55,2,2,0,0,1,174,5,20,0
1990,63,1,0,0,0,1,22,4,40,1
1990,64,2,0,0,0,1,22,5,40,1
1990,33,1,1,0,0,1,7,4,50,1
1990,43,1,0,0,0,1,22,1,40,1
1990,41,2,0,0,0,0,277,3,30,0
1990,44,1,0,0,0,1,36,6,40,0
1990,42,2,0,0,0,1,36,6,40,0
1990,51,1,0,0,0,1,363,1,40,0
1990,48,2,0,0,0,1,156,5,40,1
1990,40,1,3,0,0,0,804,2,60,0
1990,25,1,0,0,0,0,579,0,40,0
1990,40,2,0,0,0,0,386,2,45,0
1990,29,1,0,0,0,0,573,0,40,0
1990,28,2,0,0,0,0,0,0,0,0
1990,63,1,0,0,0,0,869,0,24,0
1990,60,2,0,0,0,0,443,3,15,0
1990,43,2,0,0,0,1,0,0,0,0
1990,44,1,0,0,0,1,13,2,45,1
1990,62,1,0,0,0,1,243,3,40,0
1990,54,2,0,0,0,0,0,0,0,0
1990,41,1,0,0,0,0,877,3,40,0
1990,34,2,0,0,0,0,276,3,40,0
1990,24,1,0,0,0,0,365,1,40,0
1990,24,2,0,0,0,1,23,5,40,0
1990,47,2,2,0,0,1,269,3,40,0
1990,50,1,2,0,0,1,785,3,48,0
1990,20,1,1,0,0,0,436,3,35,0
1990,24,1,1,0,0,1,444,3,40,0
1990,51,1,0,0,0,1,176,5,60,0
1990,51,2,0,0,0,0,21,5,20,0
1990,51,1,3,3,0,1,433,5,45,0
1990,18,1,1,3,0,0,444,3,20,0
1990,68,1,0,0,0,0,809,6,12,0
1990,67,2,0,0,0,0,337,5,35,0
1990,20,1,1,0,0,0,197,4,40,0
1990,34,1,0,0,0,1,22,1,45,1
1990,36,2,0,0,0,1,95,5,16,0
1990,46,1,0,0,0,0,59,3,40,0
1990,44,2,0,0,0,0,319,1,28,0
1990,20,2,1,0,0,0,438,3,10,0
1990,39,1,0,0,0,1,243,3,40,1
1990,35,2,0,0,0,1,0,0,0,0
1990,62,1,0,0,0,1,22,3,50,0
1990,64,2,0,0,0,0,25,4,0,0
1990,36,1,0,0,0,1,22,2,42,0
1990,27,2,0,0,0,0,458,4,40,0
1990,58,1,0,0,0,1,385,6,38,0
1990,55,2,0,0,0,1,274,3,32,0
1990,48,1,0,0,0,0,267,3,48,1
1990,47,2,0,0,0,0,22,5,40,0
1990,21,1,1,0,0,1,436,3,30,0
1990,46,1,0,0,0,1,22,6,48,1
1990,43,2,0,0,0,1,167,5,40,0
1990,20,2,1,0,0,1,435,3,8,0
1990,26,1,0,0,0,1,503,3,40,0
1990,25,2,0,0,0,1,315,4,40,0
1990,68,1,0,0,0,1,154,5,40,1
1990,65,2,0,0,2,1,167,5,11,0
1990,22,1,1,0,0,1,426,5,40,0
1990,35,1,0,0,0,1,699,2,40,0
1990,32,2,0,0,0,0,376,4,40,0
1990,76,1,3,0,0,1,0,0,0,0
1990,41,2,2,0,0,1,379,6,40,0
1990,30,1,3,1,0,1,748,4,45,0
1990,79,1,0,0,0,0,0,0,0,0
1990,77,2,0,0,0,0,0,0,0,0
1990,30,2,2,0,0,1,274,3,40,0
1990,31,1,1,0,0,0,599,4,0,0
1990,51,1,0,0,0,1,22,4,50,0
1990,51,2,0,0,0,0,319,3,44,0
1990,52,2,0,0,0,1,458,4,0,0
1990,45,1,0,0,0,0,804,3,41,0
1990,68,2,3,0,0,1,313,5,40,0
1990,46,2,2,2,0,1,754,3,44,0
1990,62,1,0,0,0,0,356,5,0,0
1990,43,2,0,0,0,0,0,0,0,0
1990,49,2,2,0,0,0,357,1,40,0
1990,24,1,1,0,0,0,444,3,35,0
1990,21,1,1,0,0,0,877,3,40,0
1990,40,2,0,0,0,1,22,5,20,0
1990,38,1,0,0,0,1,277,3,40,0
1990,48,1,0,0,0,1,7,4,45,1
1990,47,2,0,0,0,1,0,0,0,0
1990,19,1,1,0,0,0,25,4,40,0
1990,19,1,1,0,0,0,444,3,30,0
1990,22,1,1,0,0,1,444,3,0,0
