YEAR,age,gender,marital_status,race,birth_place,education,occupation,industry,hours_per_week,income
1990,43,2,0,0,0,0,315,6,40,0
1990,21,1,1,0,0,0,436,3,40,0
1990,33,1,0,0,0,1,505,4,50,0
1990,30,2,0,0,0,1,156,5,40,0
1990,22,1,1,0,0,1,25,3,30,0
1990,23,1,1,0,0,1,365,4,25,0
1990,43,2,1,0,0,1,156,5,38,0
1990,30,1,0,0,0,1,518,1,40,0
1990,29,2,0,0,0,1,156,5,15,0
1990,21,1,1,0,0,1,276,3,38,0
1990,62,1,0,0,0,1,154,5,55,1
1990,58,2,0,0,0,1,0,0,0,0
1990,21,1,1,3,3,1,435,3,0,0
1990,19,1,1,3,3,1,0,0,0,0
1990,31,2,2,0,4,1,188,5,40,0
1990,27,1,2,0,0,1,17,3,60,0
1990,18,2,1,3,2,0,774,1,30,0
1990,28,1,1,0,0,0,433,3,65,0
1990,36,1,0,0,0,1,235,0,35,0
1990,36,2,0,0,0,0,0,0,0,0
1990,42,1,0,0,0,1,53,6,50,1
1990,39,2,0,0,0,1,466,5,40,0
1990,25,1,0,0,0,1,235,5,40,0
1990,25,2,0,0,0,1,487,0,35,0
1990,74,2,3,0,0,0,0,0,0,0
1990,34,1,0,0,0,0,777,1,40,0
1990,34,2,0,0,0,0,376,1,40,0
1990,24,2,2,0,0,1,0,0,0,0
1990,56,2,3,0,0,1,407,4,0,0
1990,72,1,0,0,0,0,473,0,30,0
1990,70,2,0,0,0,0,0,0,0,0
1990,43,1,1,0,0,1,473,0,50,0
1990,50,1,0,0,0,0,637,2,60,0
1990,42,2,0,0,0,0,436,5,25,0
1990,76,2,3,0,0,0,0,0,0,0
1990,27,1,0,0,0,0,856,1,40,0
1990,23,2,0,0,0,0,313,1,40,0
1990,42,1,0,0,0,1,318,2,40,0
1990,43,2,0,0,0,1,156,5,15,0
1990,28,1,1,0,0,1,503,3,55,0
1990,55,1,0,0,0,1,154,5,48,0
1990,52,2,0,0,0,1,174,5,40,0
1990,76,2,3,0,0,1,0,0,0,0
1990,69,1,0,0,0,0,453,5,10,0
1990,64,2,0,0,0,0,335,5,0,0
1990,48,1,0,0,0,1,216,1,40,0
1990,44,2,0,0,0,0,804,2,40,0
1990,50,1,0,0,0,0,804,0,48,0
1990,40,2,0,0,0,1,25,4,48,0
1990,25,1,0,0,0,1,185,4,40,0
1990,32,2,0,0,0,1,195,5,40,0
1990,42,1,0,0,0,1,64,6,40,0
1990,42,2,0,0,0,1,0,0,0,0
1990,20,1,1,0,0,0,856,1,48,0
1990,38,1,0,0,0,0,473,0,84,0
1990,39,2,0,0,0,0,785,1,40,0
1990,33,1,0,0,0,0,889,1,48,0
1990,33,2,0,0,0,1,0,0,0,0
1990,38,1,0,0,0,1,473,0,60,0
1990,37,2,0,0,0,1,436,5,30,0
1990,36,1,0,0,0,1,558,0,60,0
1990,34,2,0,0,0,1,0,0,0,0
1990,55,2,3,0,0,0,0,0,0,1
1990,80,2,3,0,0,1,0,0,0,0
1990,42,2,2,0,0,1,0,0,0,0
1990,30,1,0,0,0,1,213,5,30,0
1990,25,2,0,0,2,1,0,0,0,0
1990,71,1,0,0,0,0,0,0,0,0
1990,70,2,0,0,0,0,0,0,0,0
1990,44,1,0,0,0,1,43,5,40,0
1990,44,2,0,0,0,1,156,5,0,0
1990,21,1,1,0,0,1,779,1,0,0
1990,25,1,0,0,0,1,473,0,80,0
1990,24,2,0,0,0,1,23,6,40,0
1990,26,1,0,0,0,1,26,3,50,0
1990,26,2,0,0,0,0,274,3,6,0
1990,42,1,0,0,0,1,385,6,60,0
1990,40,2,0,0,0,1,22,4,40,0
1990,52,2,2,0,0,0,8,0,40,0
1990,21,1,1,0,0,0,799,3,40,0
1990,68,1,0,0,0,0,473,0,15,0
1990,67,2,0,0,0,0,0,0,0,0
1990,36,1,0,0,0,0,563,0,70,1
1990,40,2,0,0,0,1,456,4,12,0
1990,42,1,0,0,0,1,243,4,40,1
1990,42,2,0,0,0,1,0,0,0,0
1990,19,1,1,0,0,1,459,5,20,0
1990,39,2,2,0,0,0,276,3,40,0
1990,59,2,3,0,0,0,0,0,0,0
1990,29,1,0,0,0,0,453,5,40,0
1990,25,2,0,0,0,0,0,0,0,0
1990,68,1,0,0,0,1,0,0,0,0
1990,63,2,0,0,0,0,0,0,0,0
1990,73,2,3,0,0,0,0,0,0,0
1990,37,1,2,0,0,1,229,2,44,0
1990,68,1,0,0,0,1,0,0,0,0
1990,66,2,0,0,0,0,283,3,16,0
1990,23,1,0,0,0,1,315,6,30,0
1990,20,2,0,0,0,0,315,4,0,0
1990,22,1,1,0,0,0,783,1,40,0
1990,45,1,2,1,0,0,453,5,40,0
1990,59,1,1,0,0,0,479,0,0,0
1990,43,1,0,0,0,1,5,6,55,1
1990,39,2,0,0,0,1,406,4,12,0
1990,72,1,0,0,0,1,0,0,0,0
1990,70,2,0,0,0,0,0,0,0,0
1990,69,1,1,0,0,1,0,0,0,0
1990,29,1,1,0,0,1,44,1,45,0
1990,23,1,0,0,0,1,453,3,40,0
1990,20,2,0,0,0,1,274,3,38,0
1990,26,1,0,0,0,1,23,6,50,0
1990,38,2,0,0,0,1,23,6,40,0
1990,59,1,0,0,0,0,22,0,55,0
1990,58,2,0,0,0,1,386,6,40,0
1990,20,2,1,0,0,1,356,6,0,0
1990,60,1,0,0,0,1,17,4,45,0
1990,61,2,0,0,0,1,313,4,45,0
1990,58,1,0,0,0,1,453,4,45,0
1990,56,2,0,0,0,1,453,4,45,0
1990,52,1,0,0,0,1,22,6,40,0
1990,44,2,0,0,0,0,21,5,99,0
1990,45,1,0,0,0,1,22,3,60,0
1990,40,2,0,0,0,1,156,5,20,0
1990,21,1,1,0,0,1,909,6,0,0
1990,20,1,1,0,0,1,874,1,40,0
1990,18,2,1,0,0,0,438,3,15,0
1990,36,1,0,0,0,1,785,1,40,0
1990,35,2,0,0,0,1,0,0,0,0
1990,62,1,0,0,0,0,453,5,40,0
1990,60,2,0,0,0,1,276,3,8,0
1990,27,1,1,0,0,1,64,3,40,0
1990,41,1,0,0,0,1,213,1,40,0
1990,43,2,0,0,0,1,436,5,26,0
1990,70,1,0,0,0,1,0,0,0,0
1990,70,2,0,0,0,1,0,0,0,0
1990,74,1,0,0,0,1,0,0,0,0
1990,68,2,0,0,0,1,0,0,0,0
1990,73,2,3,0,0,0,0,0,0,0
1990,72,1,0,0,0,1,0,0,0,0
1990,73,2,0,0,0,0,0,0,0,0
1990,79,2,3,0,0,0,207,5,50,0
1990,26,1,0,0,0,0,263,3,65,0
1990,28,2,0,0,0,1,338,3,25,0
1990,65,1,0,0,0,1,185,3,40,1
1990,60,2,0,0,0,0,0,0,0,0
1990,41,2,0,0,0,1,156,5,20,0
1990,31,1,0,0,4,1,157,5,40,0
1990,55,1,0,0,0,1,55,1,40,0
1990,59,2,0,0,0,0,436,5,8,0
1990,68,1,0,0,0,1,883,1,20,0
1990,62,2,0,0,0,0,436,5,12,0
1990,32,1,0,0,0,0,417,4,16,0
1990,33,2,0,0,0,1,0,0,0,0
1990,35,1,0,0,0,1,174,6,40,0
1990,32,2,0,0,0,1,23,6,40,0
1990,31,1,0,0,0,1,64,1,40,0
1990,30,2,0,0,0,1,18,4,30,0
1990,37,1,0,0,0,1,48,0,60,0
1990,35,2,0,0,0,1,0,0,0,0
1990,57,2,0,0,0,0,376,3,20,0
1990,57,1,0,0,0,1,518,1,40,0
1990,39,1,0,0,0,1,905,6,56,0
1990,42,2,0,3,3,0,436,4,40,0
1990,58,1,0,0,0,1,877,6,0,0
1990,57,2,0,0,0,1,0,0,0,0
1990,32,1,3,0,0,0,567,0,40,0
1990,29,2,2,0,0,1,435,3,99,0
1990,20,1,1,2,0,0,444,3,40,0
1990,38,1,0,0,0,1,73,1,50,0
1990,37,2,0,0,0,1,95,5,30,0
1990,29,1,1,0,0,1,903,6,55,0
1990,23,2,1,0,0,1,436,3,40,0
1990,42,1,0,0,0,1,628,2,40,0
1990,43,2,0,0,0,1,379,6,32,0
1990,19,2,1,0,0,1,264,3,39,0
1990,37,2,2,0,0,0,208,5,40,0
1990,40,1,0,0,0,1,243,3,40,0
1990,37,2,0,0,0,1,267,3,36,0
1990,66,1,0,0,0,0,637,1,0,0
1990,59,2,0,0,2,0,0,0,0,0
1990,48,2,0,0,0,1,14,4,0,0
1990,50,1,0,0,0,1,255,4,99,0
1990,25,2,2,0,0,1,199,5,20,0
1990,57,1,0,0,0,1,628,2,99,0
1990,52,2,0,0,0,1,243,3,60,0
1990,27,2,2,0,0,0,316,1,40,0
1990,31,1,0,0,0,1,567,5,40,0
1990,26,2,0,0,0,1,0,0,0,0
1990,79,2,0,0,0,0,0,0,0,0
1990,23,1,1,0,0,1,417,6,45,0
1990,23,1,0,0,0,1,547,6,50,0
1990,22,2,0,3,3,1,467,5,34,0
1990,66,1,0,0,0,0,0,0,0,0
1990,74,2,0,0,0,0,0,0,0,0
1990,35,1,2,0,0,0,628,1,40,0
1990,25,1,1,0,0,1,779,1,40,0
1990,50,2,1,0,0,1,27,4,40,0
1990,34,1,1,0,0,1,36,6,24,0
1990,26,2,1,0,3,1,313,6,40,0
1990,36,1,0,0,0,0,653,0,40,0
1990,22,2,0,0,0,1,507,6,30,0
1990,42,2,2,0,0,0,804,2,0,0
1990,29,1,0,0,0,1,508,6,50,0
1990,32,2,0,0,0,0,385,6,18,0
1990,44,2,3,0,0,0,365,3,20,0
1990,65,1,0,0,0,1,184,5,36,1
1990,59,2,0,0,0,1,156,5,40,0
1990,25,1,0,0,0,1,216,5,40,0
1990,22,2,0,0,0,1,274,3,20,0
1990,50,1,0,0,0,1,23,5,45,0
1990,44,2,0,0,0,1,156,5,40,0
1990,21,1,1,0,0,1,229,5,0,0
1990,19,2,1,0,0,1,257,2,8,0
1990,35,2,1,0,0,1,458,4,50,0
1990,47,1,0,0,0,1,259,3,45,0
1990,42,2,0,0,0,1,23,2,24,0
1990,19,1,1,0,0,1,274,3,15,0
1990,77,1,0,0,0,1,0,0,0,0
1990,66,2,0,0,0,0,0,0,0,0
1990,37,1,0,0,0,0,547,3,40,0
1990,34,2,0,0,0,0,473,0,48,0
1990,44,1,0,0,0,1,23,5,40,0
1990,40,2,0,0,0,1,23,2,40,0
1990,47,2,0,0,0,1,0,0,0,0
1990,47,1,0,0,0,1,253,4,45,1
1990,56,2,2,0,0,1,337,5,40,0
1990,72,1,0,0,0,1,23,6,40,0
1990,67,2,0,0,0,1,303,6,40,0
1990,32,1,0,0,0,1,276,3,40,0
1990,29,2,0,0,0,1,276,3,30,0
1990,63,2,3,0,2,0,449,4,20,0
1990,27,1,0,2,1,0,436,1,40,0
1990,27,2,0,2,1,0,449,4,40,0
1990,60,1,0,0,0,1,904,6,16,0
1990,52,2,0,0,0,1,379,5,34,0
1990,37,1,0,0,0,0,505,6,40,0
1990,28,2,0,0,0,0,549,4,40,0
1990,48,2,2,0,0,0,453,4,40,0
1990,25,1,1,0,0,0,705,1,40,0
1990,18,1,1,1,1,1,277,5,35,0
1990,58,2,0,0,0,1,313,5,40,0
1990,55,1,0,0,0,1,22,3,50,0
1990,37,1,2,0,0,0,475,0,40,0
1990,45,1,0,0,0,1,686,3,60,1
1990,45,2,0,0,0,0,159,5,15,0
1990,22,1,1,0,0,1,804,3,30,0
1990,20,2,1,0,0,1,313,3,5,0
1990,43,1,2,0,0,1,418,6,40,0
1990,19,2,1,0,0,0,22,3,40,0
1990,27,2,1,0,0,0,379,3,40,0
1990,28,1,2,0,0,1,259,3,50,0
1990,29,1,0,0,0,1,217,5,42,0
1990,28,2,0,0,0,1,0,0,0,0
1990,47,1,0,0,0,1,8,6,43,0
1990,44,2,0,0,0,1,15,5,44,0
1990,20,1,1,0,0,1,567,0,42,0
1990,18,1,1,0,0,0,887,4,15,0
1990,77,1,0,0,0,0,0,0,0,0
1990,70,2,0,0,0,0,164,4,20,0
1990,73,1,0,0,0,0,0,0,0,0
1990,69,2,0,0,0,0,449,5,24,0
1990,33,1,0,0,0,1,96,3,26,0
1990,31,2,0,0,0,1,156,5,40,0
1990,48,1,0,0,0,0,503,0,45,0
1990,47,2,0,0,0,0,313,0,0,0
1990,27,1,1,0,0,0,365,5,40,0
1990,19,1,1,0,0,0,274,3,25,0
1990,39,1,0,0,0,1,56,1,45,1
1990,39,2,0,0,0,1,0,0,0,0
1990,30,1,0,0,0,0,453,5,99,0
1990,30,2,0,0,0,0,22,2,99,0
1990,32,1,0,0,0,1,636,1,40,0
1990,29,2,0,0,0,0,785,5,40,0
1990,36,1,0,0,0,1,734,1,50,0
1990,33,2,0,0,0,0,628,1,10,0
1990,40,1,0,0,0,0,558,0,40,0
1990,39,2,0,0,0,0,779,1,0,0
1990,29,1,0,3,4,0,348,4,40,0
1990,26,2,0,3,4,0,744,1,0,0
1990,36,2,2,0,0,1,234,5,40,0
1990,39,2,3,0,0,1,0,0,0,0
1990,27,1,0,0,0,0,804,3,40,0
1990,28,2,0,0,0,0,375,4,40,0
1990,57,1,3,0,0,0,687,1,48,0
1990,25,2,3,0,0,1,22,4,45,0
1990,77,2,3,0,0,0,0,0,0,0
1990,78,2,3,0,0,1,0,0,0,0
1990,33,1,0,0,0,1,178,5,40,0
1990,30,2,0,0,0,1,178,5,40,0
1990,49,2,1,0,0,1,97,5,50,0
1990,23,1,1,0,0,1,274,3,50,0
1990,24,1,1,0,0,1,575,5,30,0
1990,24,2,1,0,0,1,427,5,18,0
1990,22,2,1,0,0,1,784,1,30,0
1990,23,1,1,3,0,1,189,4,50,0
1990,80,2,3,0,0,1,0,0,0,0
1990,23,2,1,0,0,1,447,5,40,0
1990,25,1,1,0,0,0,485,0,45,0
1990,25,1,1,3,0,0,628,3,40,0
1990,29,2,1,3,0,0,453,5,0,0
1990,73,1,0,0,0,1,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,33,2,0,1,0,1,785,1,40,0
1990,21,1,0,1,0,0,785,1,40,0
1990,62,2,2,0,0,1,0,0,0,0
1990,74,1,0,0,0,0,0,0,0,1
1990,70,2,0,0,0,0,0,0,0,0
1990,75,1,0,0,2,0,0,0,0,0
1990,75,2,0,0,0,0,0,0,0,0
1990,30,2,1,0,0,0,785,1,30,0
1990,35,1,2,0,0,0,486,0,10,0
1990,28,1,0,0,0,1,433,3,60,0
1990,30,2,0,0,0,1,195,2,40,0
1990,77,2,3,0,0,1,0,0,0,0
1990,43,1,0,0,0,1,696,4,50,0
1990,45,2,0,0,0,1,207,5,36,0
1990,44,2,3,0,0,1,156,5,40,0
1990,22,1,1,0,0,1,434,3,20,0
1990,18,2,1,0,0,0,444,3,20,0
1990,31,1,0,0,0,1,243,3,40,0
1990,30,2,0,0,0,1,203,5,45,0
1990,27,2,0,0,0,1,95,5,40,0
1990,34,1,0,0,0,1,485,0,20,0
1990,78,2,3,0,0,0,0,0,0,0
1990,36,1,0,0,0,1,166,1,42,0
1990,35,2,0,0,0,1,234,5,40,0
1990,56,2,2,0,0,0,0,0,0,0
1990,41,1,0,0,0,1,178,5,40,0
1990,44,2,0,0,0,1,567,4,10,0
1990,58,1,0,0,0,1,254,4,22,1
1990,57,2,0,0,0,1,255,4,40,0
1990,23,1,1,0,0,1,547,3,10,0
1990,21,2,1,0,0,1,274,3,30,0
1990,30,1,0,0,0,1,55,2,40,0
1990,37,2,0,0,0,0,327,2,40,0
1990,79,2,3,0,0,0,0,0,0,0
1990,46,1,2,0,0,1,503,2,40,1
1990,28,1,0,0,0,1,255,4,38,0
1990,33,2,0,0,0,1,203,5,30,0
1990,50,1,2,0,0,0,505,3,35,0
1990,46,1,2,0,0,0,505,3,40,0
1990,50,1,0,0,0,1,85,5,40,1
1990,36,2,0,0,0,1,274,3,0,0
1990,41,1,0,0,0,1,214,1,45,0
1990,41,2,0,0,0,1,307,4,50,0
1990,18,2,1,0,0,1,467,5,10,0
1990,74,1,0,0,0,1,0,0,0,0
1990,79,2,0,0,0,0,0,0,0,0
1990,56,1,0,0,0,1,22,2,40,1
1990,55,2,0,0,0,1,243,3,0,0
1990,71,1,0,0,0,1,533,4,45,0
1990,67,2,0,0,0,0,377,5,40,0
1990,50,1,0,0,2,1,84,5,40,1
1990,50,2,0,0,2,1,379,5,40,0
1990,30,1,0,2,3,1,22,1,60,1
1990,28,2,0,0,0,1,95,5,36,0
1990,66,1,0,0,0,1,36,6,50,1
1990,63,2,0,0,0,0,0,0,0,0
1990,33,1,0,0,0,1,177,5,40,0
1990,23,2,0,0,0,1,315,4,20,0
1990,70,1,0,0,0,0,0,0,0,0
1990,71,2,0,0,3,1,0,0,0,0
1990,74,1,0,0,0,1,263,3,30,0
1990,67,2,0,0,0,0,313,5,0,0
1990,56,1,0,0,0,1,44,1,50,1
1990,50,2,0,0,0,1,204,5,40,0
1990,19,2,1,0,0,1,0,0,0,0
1990,62,1,0,0,0,1,22,1,40,1
1990,63,2,0,0,0,1,426,0,20,0
1990,24,2,1,0,0,1,95,5,36,0
1990,40,1,1,0,0,1,567,0,25,0
1990,55,1,0,0,0,1,359,2,40,0
1990,52,2,0,0,0,0,319,3,40,0
1990,56,2,0,0,0,1,447,5,40,0
1990,54,1,0,0,0,1,22,4,60,0
1990,31,2,1,0,0,1,95,5,40,0
1990,54,1,0,0,0,1,22,4,50,1
1990,53,2,0,0,0,1,95,6,45,0
1990,67,1,0,0,0,1,84,5,0,0
1990,70,2,0,0,0,1,0,0,0,0
1990,30,2,2,0,0,1,313,4,40,0
1990,37,1,3,0,0,1,469,5,40,0
1990,61,1,0,0,2,0,0,0,0,0
1990,50,2,0,0,2,0,337,1,40,0
1990,19,1,1,0,0,0,0,0,0,0
1990,57,2,2,0,0,1,375,4,40,0
1990,28,1,0,0,0,1,208,5,70,0
1990,27,2,0,0,0,1,25,5,40,0
1990,37,1,0,0,0,1,558,0,50,1
1990,35,2,0,0,0,1,264,3,20,0
1990,42,2,2,1,1,1,156,5,40,0
1990,64,2,1,0,0,1,156,5,20,1
1990,66,1,1,0,1,0,243,3,0,0
1990,67,2,2,0,0,0,208,5,2,0
1990,51,1,0,0,0,1,303,6,50,0
1990,40,2,0,0,2,0,313,1,40,0
1990,20,2,1,0,0,1,274,3,20,0
1990,67,2,3,0,0,0,0,0,0,0
1990,63,1,0,0,0,0,473,0,0,0
1990,63,2,0,0,0,0,327,0,10,0
1990,37,2,1,0,0,1,8,5,60,0
1990,54,1,0,0,0,1,6,6,50,1
1990,50,2,0,0,0,0,458,4,48,0
1990,24,1,1,0,0,0,856,1,40,0
1990,19,2,1,0,0,0,435,3,16,0
1990,29,2,3,0,0,1,25,3,43,0
1990,58,1,0,0,0,1,167,5,40,0
1990,58,2,0,0,0,0,785,1,0,0
1990,27,1,1,0,0,0,683,1,40,0
1990,39,1,0,0,0,1,176,5,48,0
1990,39,2,0,0,0,1,37,5,40,0
1990,18,1,1,0,0,0,444,3,40,0
1990,33,1,0,0,0,0,22,0,40,0
1990,32,2,0,0,0,1,305,5,40,0
1990,29,1,0,0,0,1,23,3,40,0
1990,29,2,0,0,0,1,213,4,44,0
1990,26,1,3,0,1,0,883,1,40,0
1990,27,1,1,0,1,0,484,0,40,0
1990,19,1,1,0,1,0,453,3,40,0
1990,42,1,3,0,1,0,686,3,40,0
1990,49,1,0,0,0,1,21,5,50,0
1990,44,2,0,0,0,1,336,5,40,0
1990,32,1,0,0,0,1,597,1,40,0
1990,31,2,0,2,0,1,234,1,40,0
1990,27,2,1,1,0,1,449,4,40,0
1990,23,2,1,0,0,1,376,4,50,0
1990,28,1,1,0,0,0,796,1,40,0
1990,26,1,1,0,0,0,785,1,40,0
1990,26,1,1,0,0,1,628,1,60,0
1990,26,1,1,0,0,0,759,4,60,0
1990,28,2,0,0,0,1,25,2,40,0
1990,31,1,0,0,0,1,253,4,60,0
1990,41,1,0,0,0,1,22,1,60,1
1990,37,2,0,0,0,0,313,1,20,0
1990,30,1,0,0,0,0,266,3,45,0
1990,31,2,0,0,0,0,156,5,9,0
1990,49,1,2,0,0,0,804,2,40,0
1990,41,1,0,0,0,1,55,1,40,0
1990,39,2,0,0,0,1,156,5,30,0
1990,34,1,0,0,0,1,18,4,60,0
1990,31,2,0,0,0,1,0,0,0,0
1990,51,2,2,0,0,1,313,3,40,0
1990,27,1,1,0,0,0,0,0,0,0
1990,25,1,1,0,0,0,595,4,40,0
1990,19,1,1,0,0,0,436,3,40,0
1990,18,1,1,0,0,0,436,3,0,0
1990,20,1,1,0,0,0,276,3,0,0
1990,39,1,2,0,0,1,176,5,0,0
1990,38,1,0,0,0,0,844,0,45,0
1990,35,2,0,0,0,0,0,0,0,0
1990,38,1,0,0,0,1,844,0,40,0
1990,37,2,0,0,0,1,156,5,17,0
1990,76,1,0,0,0,0,0,0,0,0
1990,72,2,0,0,0,0,0,0,0,0
1990,42,2,3,0,0,1,313,5,57,0
1990,35,1,0,0,0,1,628,1,12,0
1990,29,2,0,0,0,0,785,1,0,0
1990,40,2,2,0,0,1,389,4,48,0
1990,18,2,1,0,0,0,796,1,20,0
1990,31,1,0,0,0,1,22,3,45,0
1990,28,2,0,0,0,0,379,3,0,0
1990,36,1,0,0,0,1,628,1,45,0
1990,36,2,0,0,0,1,259,3,45,0
1990,41,1,0,0,0,0,77,1,48,0
1990,40,2,0,0,0,0,744,1,40,0
1990,38,1,0,0,0,1,385,2,40,0
1990,34,2,0,0,0,1,0,0,0,0
1990,46,1,0,0,0,1,558,0,10,0
1990,45,2,0,0,0,0,0,0,0,0
1990,19,1,1,0,0,0,883,0,40,0
1990,28,1,0,0,0,1,229,4,50,0
1990,32,2,0,0,0,1,389,6,45,0
1990,35,1,2,0,0,1,22,0,40,0
1990,29,2,2,0,0,1,383,4,40,0
1990,66,2,3,0,0,0,449,4,8,0
1990,26,2,1,0,0,1,628,1,40,0
1990,21,1,1,0,0,0,877,3,25,0
1990,48,1,2,0,0,1,418,6,40,0
1990,25,2,1,0,0,0,337,3,40,0
1990,27,1,1,0,0,0,505,4,30,0
1990,61,2,3,3,3,0,466,5,0,0
1990,22,1,1,3,3,0,889,1,0,0
1990,27,1,1,0,0,1,637,1,40,0
1990,39,1,0,0,0,0,856,3,40,0
1990,38,2,0,3,0,0,0,0,0,0
1990,68,1,0,0,0,0,0,0,0,0
1990,66,2,0,0,0,0,0,0,0,0
1990,42,1,0,0,0,1,263,3,45,0
1990,38,2,0,0,0,1,156,5,17,0
1990,23,1,1,0,0,0,579,0,50,0
1990,19,2,1,0,0,0,276,3,25,0
1990,34,1,0,0,0,0,804,2,40,0
1990,34,2,0,0,0,0,379,5,35,0
1990,23,1,1,0,0,1,364,2,40,0
1990,48,1,0,0,0,0,628,2,42,0
1990,34,2,0,0,0,1,379,4,40,0
1990,31,1,0,0,0,0,215,1,40,0
1990,29,2,0,0,0,0,785,5,40,0
1990,71,1,0,0,0,0,0,0,0,0
1990,64,2,0,0,0,0,0,0,0,0
1990,36,1,2,0,0,0,0,0,0,0
1990,75,2,3,0,0,1,0,0,0,0
1990,45,1,0,0,0,1,779,5,40,0
1990,40,2,0,0,0,0,303,6,40,0
1990,21,2,1,0,0,1,313,4,0,0
1990,40,2,1,0,0,0,449,5,40,0
1990,18,1,1,0,0,0,889,4,40,0
1990,46,1,0,0,0,0,883,2,21,0
1990,41,2,0,0,0,0,243,3,51,0
1990,19,1,1,0,0,0,436,3,54,0
1990,39,2,0,0,0,1,313,3,0,0
1990,40,1,0,0,0,1,22,3,75,1
1990,29,1,1,0,0,0,503,4,55,0
1990,29,1,1,0,0,0,628,1,50,0
1990,39,1,0,0,0,0,567,0,40,0
1990,36,2,0,0,0,0,376,4,40,0
1990,23,1,1,0,0,1,274,5,40,0
1990,21,1,1,0,0,1,17,3,48,0
1990,27,1,0,3,0,1,505,3,40,0
1990,23,2,0,0,0,0,336,4,40,0
1990,42,2,2,0,0,0,579,6,40,0
1990,23,1,2,0,0,0,259,3,40,0
1990,41,1,0,0,0,0,22,2,40,0
1990,39,2,0,0,0,0,259,3,40,0
1990,49,1,2,0,2,0,22,1,40,0
1990,23,1,1,0,0,0,743,1,40,0
1990,44,1,0,0,0,1,616,0,40,0
1990,39,2,0,0,0,0,378,5,40,0
1990,32,1,0,0,0,0,514,4,50,0
1990,28,2,0,0,0,1,458,4,10,0
1990,48,1,0,0,0,1,243,3,43,0
1990,44,2,0,0,2,0,796,3,40,0
1990,20,2,3,0,0,0,433,3,30,0
1990,42,1,0,0,0,1,243,3,0,0
1990,39,2,0,0,0,1,389,1,40,0
1990,47,1,0,0,0,1,259,3,40,0
1990,40,2,0,0,0,1,453,5,40,0
1990,22,1,1,0,0,0,806,3,24,0
1990,35,1,0,3,3,1,637,4,40,0
1990,36,2,0,3,3,1,785,1,0,0
1990,50,1,0,0,0,0,735,1,40,0
1990,47,2,0,0,0,0,747,1,40,0
1990,36,1,0,0,0,1,355,2,40,0
1990,41,2,0,0,0,1,95,5,40,0
1990,48,1,0,0,0,1,128,5,20,0
1990,43,2,0,0,2,0,308,3,30,0
1990,18,2,1,0,0,0,487,0,9,0
1990,31,2,3,0,0,0,274,3,40,0
1990,34,1,0,0,0,1,266,3,45,0
1990,34,2,0,0,0,1,208,6,40,0
1990,60,1,0,2,0,0,0,0,0,0
1990,61,2,0,2,0,0,744,1,40,0
1990,27,1,1,2,0,0,869,0,40,0
1990,42,1,0,0,0,1,23,5,40,0
1990,46,2,0,0,0,0,89,5,40,0
1990,27,1,2,0,0,0,455,4,40,0
1990,23,2,3,2,0,1,379,4,40,0
1990,43,1,0,0,0,1,523,3,48,0
1990,42,2,0,0,0,0,0,0,0,0
1990,18,1,1,0,0,1,869,0,30,0
1990,41,1,1,0,0,0,0,0,0,0
1990,56,1,0,0,0,1,255,4,40,1
1990,51,2,0,0,0,1,21,5,30,0
1990,23,1,1,0,0,1,257,5,40,0
1990,21,2,3,0,0,0,159,5,15,0
1990,61,1,0,0,0,0,889,1,0,0
1990,61,2,0,0,0,0,447,5,0,0
1990,64,1,0,0,0,0,769,1,0,0
1990,59,2,0,0,0,0,25,4,40,0
1990,29,1,2,0,0,0,785,1,42,0
1990,64,1,0,0,0,0,889,2,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,77,1,3,0,0,0,0,0,0,0
1990,67,1,0,0,0,0,505,1,40,0
1990,65,2,0,0,0,0,0,0,0,0
