YEAR,age,gender,marital_status,race,birth_place,education,occupation,industry,hours_per_week,income
1990,32,1,0,0,0,1,628,1,50,1
1990,31,2,0,0,0,1,156,5,5,0
1990,44,1,0,0,0,0,804,3,45,0
1990,42,2,0,0,0,0,376,3,40,0
1990,25,1,0,0,0,1,389,4,40,0
1990,23,2,0,0,0,1,156,5,29,0
1990,24,1,0,0,0,1,735,1,25,0
1990,20,2,0,0,0,1,889,1,40,0
1990,23,1,0,0,0,0,507,2,40,0
1990,20,2,0,0,0,0,21,5,42,0
1990,45,1,0,0,0,0,518,1,40,0
1990,45,2,0,0,0,0,0,0,0,0
1990,18,1,1,0,0,0,0,0,0,0
1990,58,1,0,0,0,1,154,5,40,0
1990,58,2,0,0,0,1,156,5,40,0
1990,56,2,3,0,0,0,479,0,12,0
1990,48,1,0,0,0,1,274,3,40,0
1990,46,2,0,0,0,1,313,5,0,0
1990,18,2,1,0,0,1,0,0,0,0
1990,36,1,0,0,0,1,696,0,40,0
1990,33,2,0,0,0,1,0,0,0,0
1990,29,1,0,0,2,1,417,6,66,0
1990,26,2,0,0,0,0,327,3,18,0
1990,51,1,0,0,0,0,453,5,40,0
1990,44,2,0,0,0,0,436,5,30,0
1990,24,1,0,0,0,0,243,3,40,0
1990,24,2,0,2,4,1,157,5,0,0
1990,34,1,0,0,0,0,259,3,65,0
1990,33,2,0,0,0,0,243,3,30,0
1990,71,2,3,0,0,0,0,0,0,0
1990,30,1,0,0,0,1,418,6,50,0
1990,30,2,0,0,0,1,22,5,30,0
1990,23,1,0,0,0,0,869,0,40,0
1990,18,2,0,0,0,0,436,3,0,0
1990,53,2,2,0,0,0,276,5,41,0
1990,27,1,1,0,0,1,17,4,48,0
1990,51,2,2,0,0,1,156,5,37,0
1990,31,1,1,0,0,1,804,2,40,0
1990,21,2,1,0,0,0,155,5,0,0
1990,21,1,3,0,0,0,766,1,40,0
1990,26,1,0,0,0,1,164,5,30,0
1990,25,2,0,0,0,1,205,5,20,0
1990,48,1,0,0,0,1,414,6,0,0
1990,40,2,0,0,0,1,95,5,0,0
1990,59,1,0,0,0,1,22,3,60,0
1990,56,2,0,0,0,1,157,5,40,0
1990,19,2,1,0,0,1,264,3,99,0
1990,29,1,0,0,0,1,447,5,40,0
1990,24,2,0,0,0,1,95,5,0,0
1990,59,2,3,0,0,0,356,1,12,0
1990,49,2,2,0,0,1,313,2,40,0
1990,22,2,1,0,3,1,313,5,40,0
1990,27,1,1,0,0,1,253,4,25,0
1990,26,1,1,0,0,1,159,5,40,0
1990,19,1,1,0,0,1,436,4,30,0
1990,28,1,1,0,0,1,26,5,40,0
1990,54,1,0,0,0,1,259,3,40,1
1990,50,2,0,0,0,1,95,5,40,0
1990,18,1,1,0,1,1,435,3,16,0
1990,29,2,1,3,3,1,0,0,0,0
1990,19,1,1,0,0,0,576,0,45,0
1990,18,2,1,0,0,1,427,5,17,0
1990,25,1,0,0,0,1,229,5,20,0
1990,26,2,0,0,0,1,466,5,40,0
1990,23,1,0,0,0,0,243,3,50,0
1990,20,2,0,0,0,1,445,5,35,0
1990,33,1,0,3,3,1,154,5,15,0
1990,30,2,0,3,3,1,436,3,20,0
1990,25,1,1,0,0,1,385,4,12,0
1990,20,1,1,0,4,1,448,5,25,0
1990,22,1,1,0,0,1,579,5,40,0
1990,21,1,1,0,0,1,166,6,40,0
1990,19,1,1,0,0,0,804,4,19,0
1990,18,1,1,0,0,1,877,3,20,0
1990,27,1,1,0,0,1,257,2,40,0
1990,61,2,3,0,0,0,0,0,0,0
1990,54,2,1,0,0,0,453,4,8,0
1990,26,1,1,0,0,0,567,0,40,0
1990,25,2,1,0,0,1,308,1,40,0
1990,27,1,1,0,0,1,308,1,35,0
1990,28,1,0,0,0,1,22,1,70,0
1990,28,2,0,0,0,1,313,1,40,0
1990,58,2,3,0,1,1,156,5,40,0
1990,25,1,1,0,0,0,243,3,40,0
1990,34,1,0,0,0,1,567,0,40,0
1990,29,2,0,0,0,1,443,5,10,0
1990,31,1,0,0,0,1,163,5,40,0
1990,30,2,0,0,0,0,257,4,0,0
1990,62,2,3,0,0,1,0,0,0,0
1990,27,1,0,0,0,1,243,3,40,0
1990,25,2,0,0,0,1,467,5,14,0
1990,53,2,1,0,0,1,447,5,12,0
1990,29,1,0,0,0,0,889,3,45,0
1990,29,2,0,0,0,0,466,5,40,0
1990,80,1,0,0,0,1,258,3,0,1
1990,60,2,0,0,2,1,0,0,0,0
1990,39,1,3,0,0,0,616,0,40,0
1990,43,1,0,0,0,1,23,5,60,0
1990,39,2,0,3,0,1,313,6,40,0
1990,23,1,0,0,0,0,243,3,40,0
1990,21,2,0,0,0,0,344,1,35,0
1990,69,2,3,0,0,0,468,4,40,0
1990,35,2,3,3,0,1,207,5,80,0
1990,20,1,0,0,0,1,453,5,70,0
1990,20,2,0,0,0,1,277,3,40,0
1990,42,1,0,0,0,1,243,3,40,0
1990,26,2,0,0,0,1,274,3,25,0
1990,79,1,0,0,0,1,0,0,0,0
1990,70,2,0,0,0,1,0,0,0,0
1990,77,2,3,0,0,0,0,0,0,0
1990,55,2,0,0,0,0,0,0,0,0
1990,57,1,0,0,0,0,22,0,40,0
1990,70,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,27,1,0,0,0,0,869,0,60,0
1990,31,2,0,0,0,0,444,3,0,0
1990,40,1,0,0,0,1,585,4,40,0
1990,40,2,0,0,0,0,448,4,40,0
1990,39,1,0,0,0,1,426,6,40,0
1990,34,2,0,0,0,1,159,5,7,0
1990,32,1,1,0,0,1,756,1,44,0
1990,75,2,0,0,0,0,0,0,0,0
1990,47,1,0,0,0,1,523,0,40,0
1990,43,2,0,0,0,1,263,3,20,0
1990,21,1,1,0,0,1,268,3,0,0
1990,63,1,0,0,0,0,855,0,75,0
1990,55,2,0,0,0,0,23,0,40,0
1990,18,2,1,0,0,1,438,3,25,0
1990,21,1,1,0,0,1,804,0,40,0
1990,62,1,0,0,0,0,658,3,40,0
1990,62,2,0,0,0,0,0,0,0,0
1990,71,1,0,0,0,0,473,0,30,0
1990,69,2,0,0,0,0,877,3,0,0
1990,59,1,0,0,0,1,796,1,40,0
1990,57,2,0,0,0,0,444,5,40,0
1990,55,1,0,0,0,0,436,3,40,0
1990,54,2,0,0,0,0,0,0,0,0
1990,38,2,2,0,0,1,757,1,40,0
1990,27,1,0,0,0,1,505,3,45,0
1990,23,2,0,0,0,0,0,0,0,0
1990,53,1,0,0,0,0,0,0,0,0
1990,50,2,0,0,0,0,444,3,35,0
1990,18,1,1,0,0,0,783,4,32,0
1990,62,1,0,3,0,1,453,5,45,0
1990,54,2,0,0,0,0,453,5,0,0
1990,28,1,1,0,0,0,479,0,50,0
1990,24,2,1,0,0,1,796,1,16,0
1990,78,1,0,0,0,0,516,0,0,0
1990,68,2,0,0,0,0,453,5,40,0
1990,43,1,2,0,0,0,453,5,40,0
1990,69,2,3,0,0,0,0,0,0,0
1990,69,1,0,0,0,0,598,0,0,0
1990,68,2,0,0,0,0,0,0,0,0
1990,40,1,0,0,0,1,617,0,40,0
1990,38,2,0,0,0,1,804,2,45,0
1990,19,2,1,0,0,1,276,3,40,0
1990,62,1,0,0,0,0,473,0,56,0
1990,55,2,0,0,0,0,0,0,0,0
1990,47,1,0,0,0,1,804,2,60,0
1990,42,2,0,0,0,1,436,3,40,0
1990,52,1,0,0,0,1,55,1,50,1
1990,41,2,0,0,0,1,156,5,40,0
1990,25,1,0,3,0,1,869,0,45,0
1990,73,1,0,0,0,0,453,1,0,0
1990,69,2,0,0,2,0,0,0,0,0
1990,43,1,0,0,0,1,157,5,50,0
1990,41,2,0,0,0,1,33,5,20,0
1990,18,1,1,0,0,0,599,2,40,0
1990,69,1,0,0,0,0,473,0,30,0
1990,64,2,0,0,0,0,436,5,30,0
1990,18,2,1,0,0,1,453,5,40,0
1990,58,2,1,0,0,0,0,0,0,0
1990,70,1,0,0,0,1,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,60,2,3,0,0,1,0,0,0,0
1990,35,1,1,0,0,0,0,0,0,0
1990,30,1,0,0,0,0,554,1,40,0
1990,29,2,0,0,0,1,744,1,10,0
1990,71,2,3,0,0,1,0,0,0,0
1990,28,1,1,0,0,0,869,0,50,0
1990,28,1,0,0,0,0,628,2,55,0
1990,25,2,0,0,0,0,0,0,0,0
1990,62,2,1,3,0,0,447,5,40,0
1990,43,1,1,3,0,0,717,0,40,0
1990,56,2,2,0,0,0,435,4,40,0
1990,73,2,3,0,0,0,0,0,0,0
1990,26,1,0,0,0,1,588,0,50,0
1990,22,2,0,0,0,0,687,3,30,0
1990,34,2,0,0,0,1,22,4,40,0
1990,35,1,0,0,0,1,773,5,15,1
1990,40,1,0,0,0,1,243,3,50,0
1990,37,2,0,0,0,1,203,5,24,0
1990,51,1,0,0,0,0,516,0,40,0
1990,45,2,0,0,0,0,436,5,36,0
1990,20,1,1,0,0,0,889,0,40,0
1990,41,1,0,0,0,1,6,6,50,0
1990,42,2,0,0,0,1,449,4,25,0
1990,19,2,1,0,0,1,406,4,32,0
1990,32,1,0,0,0,0,749,1,60,0
1990,30,2,0,0,0,0,466,5,60,0
1990,53,1,0,0,0,0,616,0,40,0
1990,48,2,0,0,0,0,889,3,20,0
1990,38,1,0,0,0,0,189,4,0,0
1990,47,2,0,0,2,1,284,4,98,0
1990,34,1,0,0,0,0,804,2,40,0
1990,32,2,0,0,0,0,744,1,0,0
1990,74,2,3,0,0,0,0,0,0,0
1990,36,1,0,0,0,1,473,0,84,0
1990,34,2,0,0,0,0,473,0,60,0
1990,38,1,0,0,0,1,17,4,60,0
1990,29,2,0,0,0,1,17,4,60,0
1990,33,1,0,0,0,1,379,3,45,0
1990,27,2,0,0,0,1,313,6,0,0
1990,47,1,0,0,0,0,599,0,40,0
1990,43,2,0,0,0,1,445,5,35,0
1990,66,2,3,0,0,0,469,5,0,0
1990,78,1,0,0,0,0,473,0,30,0
1990,74,2,0,0,0,1,0,0,0,0
1990,61,1,0,3,0,0,0,0,0,0
1990,55,2,0,3,0,0,0,0,0,0
1990,23,2,1,3,0,1,64,1,44,0
1990,61,2,3,0,0,1,0,0,0,0
1990,35,1,0,0,0,1,7,4,50,0
1990,35,2,0,0,0,1,276,3,11,0
1990,24,1,0,0,0,0,804,0,45,0
1990,21,2,0,0,0,0,313,4,0,0
1990,51,1,0,3,0,1,0,0,0,0
1990,61,2,0,0,0,0,0,0,0,0
1990,38,1,0,0,0,1,218,0,45,0
1990,37,2,0,0,0,1,337,1,40,0
1990,32,1,0,3,0,0,22,1,70,0
1990,28,2,0,3,0,0,23,1,40,0
1990,30,1,0,0,0,1,25,4,50,0
1990,27,2,0,0,0,1,387,5,3,0
1990,34,1,0,0,0,1,869,0,40,0
1990,34,2,0,0,0,1,435,3,36,0
1990,62,1,0,0,0,0,516,0,0,0
1990,59,2,0,0,0,0,0,0,0,0
1990,69,2,3,0,0,0,0,0,0,0
1990,33,1,0,0,0,0,804,0,40,0
1990,32,2,0,0,0,1,754,1,0,0
1990,80,1,0,0,0,0,0,0,0,0
1990,76,2,0,0,0,0,0,0,0,0
1990,41,1,0,0,0,0,616,0,50,1
1990,40,2,0,0,0,0,256,4,40,0
1990,72,1,0,0,0,1,0,0,0,0
1990,72,2,0,0,0,0,0,0,0,0
1990,33,1,0,0,0,0,643,0,50,0
1990,29,2,0,0,0,1,444,3,30,0
1990,71,1,0,0,0,0,0,0,0,0
1990,69,2,0,0,0,1,0,0,0,0
1990,33,1,0,3,0,0,174,5,40,0
1990,29,2,0,3,0,1,316,6,0,0
1990,61,1,0,0,0,0,859,0,50,0
1990,61,2,0,0,0,0,453,4,0,0
1990,42,2,2,0,0,0,257,4,40,0
1990,30,1,0,0,0,0,514,4,40,0
1990,31,2,0,0,0,0,748,4,0,0
1990,37,1,0,0,0,1,473,0,75,0
1990,38,2,0,0,0,0,458,4,42,0
1990,31,1,0,0,0,1,505,1,80,0
1990,31,2,0,0,0,1,869,0,20,0
1990,43,1,0,0,0,1,21,5,45,1
1990,40,2,0,0,0,1,808,5,35,0
1990,19,1,1,0,0,1,276,3,10,0
1990,58,2,3,0,0,0,744,1,48,0
1990,38,1,0,0,0,1,628,1,60,0
1990,34,2,0,0,0,1,308,4,45,0
1990,50,2,3,0,0,0,365,3,40,0
1990,18,1,1,0,0,0,0,0,0,0
1990,63,1,3,0,0,0,616,0,0,0
1990,27,1,1,0,0,1,783,1,40,0
1990,26,2,1,0,0,0,628,1,40,0
1990,60,1,0,0,0,0,575,0,35,0
1990,54,2,0,0,0,1,0,0,0,0
1990,40,1,0,0,0,0,0,0,0,0
1990,37,2,0,0,0,0,447,5,32,0
1990,33,1,1,0,0,1,22,0,55,0
1990,34,1,0,0,0,0,844,0,50,0
1990,31,2,0,0,0,0,785,4,40,0
1990,33,1,0,0,0,1,22,5,50,1
1990,29,2,0,0,0,1,156,5,0,0
1990,71,2,3,0,0,0,0,0,0,0
1990,50,1,1,0,0,0,549,4,40,0
1990,32,2,1,0,0,0,436,3,20,0
1990,20,2,1,0,0,0,0,0,0,0
1990,78,2,1,0,0,1,0,0,0,0
1990,54,1,0,0,0,1,243,3,60,0
1990,58,2,0,0,0,0,744,1,40,0
1990,29,2,1,0,0,1,156,5,50,0
1990,35,1,0,0,0,1,796,0,40,0
1990,35,2,0,0,0,1,95,5,40,0
1990,38,1,0,0,0,0,853,0,0,0
1990,33,2,0,0,0,0,0,0,0,0
1990,62,1,0,0,0,0,699,0,40,0
1990,53,2,0,0,0,0,0,0,0,0
1990,25,1,0,0,0,0,616,0,60,0
1990,22,2,0,0,0,0,0,0,0,0
1990,37,1,0,0,0,0,804,2,40,0
1990,33,2,0,0,0,0,453,0,0,0
1990,49,1,0,0,0,0,853,0,40,0
1990,48,2,0,0,0,0,266,3,0,0
1990,32,1,0,0,0,1,22,0,60,0
1990,27,2,0,0,0,1,156,5,40,0
1990,62,2,1,0,0,0,407,4,24,0
1990,46,1,0,0,0,0,359,1,40,0
1990,38,2,0,0,0,0,436,3,36,0
1990,29,1,0,0,0,0,585,0,40,0
1990,26,2,0,0,0,0,0,0,0,0
1990,56,1,0,0,0,0,0,0,0,0
1990,49,2,0,0,0,0,744,1,40,0
1990,22,1,1,0,0,0,589,0,40,0
1990,21,1,1,0,0,0,747,4,40,0
1990,19,1,0,0,0,0,617,0,40,0
1990,25,2,0,0,0,0,0,0,0,0
1990,35,1,0,0,0,0,616,0,40,0
1990,34,2,0,0,0,1,313,5,37,0
1990,62,2,2,0,0,0,0,0,0,0
1990,69,1,3,0,0,0,0,0,0,0
1990,62,1,0,0,0,0,473,0,45,0
1990,60,2,0,0,0,0,0,0,0,0
1990,24,1,1,0,0,1,22,0,50,0
1990,60,2,1,0,0,0,0,0,0,0
1990,62,1,2,0,0,0,453,2,40,0
1990,73,2,3,0,0,0,0,0,0,0
1990,77,1,2,0,0,0,0,0,0,0
1990,20,1,0,0,0,0,779,1,40,0
1990,22,2,0,0,0,1,25,4,40,0
1990,51,1,0,0,0,0,616,0,40,0
1990,47,2,0,0,0,0,744,1,40,0
1990,22,2,1,0,0,0,95,5,44,0
1990,72,2,3,0,0,0,0,0,0,0
1990,60,1,0,0,0,0,0,0,0,0
1990,19,2,1,0,0,1,274,3,37,0
1990,36,1,0,0,0,0,804,2,40,0
1990,46,2,0,0,0,0,744,1,37,0
1990,18,1,1,0,0,0,436,3,25,0
1990,73,1,0,0,0,0,0,0,0,0
1990,68,2,0,0,0,0,666,3,75,0
1990,33,1,0,0,0,0,804,1,40,0
1990,33,2,0,0,0,0,744,1,35,0
1990,61,2,3,0,0,0,0,0,0,0
1990,62,1,2,0,0,0,0,0,0,0
1990,73,1,0,0,0,0,0,0,0,0
1990,74,2,0,0,0,0,0,0,0,0
1990,70,1,0,0,0,0,0,0,0,0
1990,63,2,0,0,0,0,0,0,0,0
1990,41,1,0,0,0,0,22,0,70,1
1990,39,2,0,0,0,0,744,1,40,0
1990,68,1,3,0,0,0,739,1,40,0
1990,36,1,0,0,0,0,804,2,40,0
1990,51,2,0,0,0,0,0,0,0,0
1990,74,1,0,0,0,0,473,0,72,0
1990,66,2,0,0,0,0,159,4,40,0
1990,74,1,0,0,0,0,0,0,0,0
1990,75,2,0,0,0,0,0,0,0,0
1990,50,1,2,0,0,0,263,3,55,0
1990,30,1,0,0,0,0,889,2,50,0
1990,35,2,0,0,0,0,363,1,40,0
1990,32,1,1,0,0,0,22,4,40,0
1990,76,1,0,0,0,0,0,0,0,0
1990,55,2,0,0,0,0,0,0,0,0
1990,62,1,3,0,0,0,0,0,0,0
1990,60,1,0,0,0,0,373,1,40,0
1990,51,2,0,0,0,1,22,0,0,0
1990,19,1,1,0,0,0,436,3,50,0
1990,19,2,1,0,0,0,444,3,40,0
1990,62,1,0,0,0,0,599,3,35,0
1990,57,2,0,0,0,0,0,0,0,0
1990,74,1,0,0,0,0,0,0,0,0
1990,72,2,0,0,0,0,0,0,0,0
1990,56,2,1,0,0,0,0,0,0,0
1990,34,1,0,0,0,1,7,4,42,0
1990,34,2,0,0,0,1,313,5,41,0
1990,22,2,1,0,0,0,163,5,20,0
1990,49,2,3,0,0,0,0,0,0,0
1990,57,1,0,0,0,1,156,5,40,0
1990,59,2,0,0,0,1,156,5,0,0
1990,41,1,3,0,0,1,804,2,60,0
1990,40,2,2,0,0,1,344,3,45,0
1990,59,1,2,0,0,0,0,0,0,0
1990,74,1,0,0,0,0,475,0,40,0
1990,65,2,0,0,0,0,0,0,0,0
1990,33,2,1,0,0,1,744,1,40,0
1990,51,1,1,0,0,0,0,0,0,0
1990,71,1,3,0,0,0,0,0,0,0
1990,53,1,0,0,0,0,529,2,40,0
1990,52,2,0,0,0,0,389,1,40,0
1990,36,1,2,0,0,0,616,0,40,0
1990,65,1,0,0,0,0,0,0,0,0
1990,64,2,0,0,0,0,389,6,40,0
1990,70,1,0,0,0,1,453,4,24,0
1990,70,2,0,0,0,1,0,0,0,0
1990,20,1,1,0,0,0,889,3,0,0
1990,60,1,2,0,0,1,56,1,60,1
1990,39,2,2,0,0,1,0,0,0,0
1990,19,1,0,0,0,0,783,3,42,0
1990,23,2,0,0,0,1,389,4,40,0
1990,45,2,2,0,0,0,17,3,70,0
1990,65,1,0,0,0,0,0,0,0,0
1990,61,2,0,0,0,0,0,0,0,0
1990,77,2,2,0,0,0,0,0,0,0
1990,79,2,3,0,0,0,0,0,0,0
1990,62,1,0,0,0,1,268,3,40,0
1990,64,2,0,0,0,0,0,0,0,0
1990,75,1,0,0,0,0,799,1,41,0
1990,73,2,0,0,0,0,0,0,0,0
1990,34,1,0,0,0,0,8,1,40,0
1990,30,2,0,0,0,0,744,1,40,0
1990,78,2,3,0,0,0,0,0,0,0
1990,62,2,0,0,0,0,709,1,40,0
1990,67,1,0,0,0,0,473,0,25,0
1990,43,1,0,0,0,0,243,3,60,0
1990,49,2,0,0,0,0,313,5,32,0
1990,20,1,1,0,0,1,803,3,40,0
1990,77,2,0,0,0,0,0,0,0,0
1990,71,1,0,0,0,0,0,0,0,0
1990,69,2,0,0,0,0,796,1,0,0
1990,55,1,0,0,0,1,503,4,45,0
1990,51,2,0,0,0,1,313,5,40,0
1990,19,1,1,0,0,1,154,5,40,0
1990,64,1,0,0,0,0,869,0,40,0
1990,69,2,0,0,0,0,453,1,15,0
1990,45,1,0,0,0,0,783,1,36,0
1990,46,2,0,0,0,0,315,5,40,0
1990,53,1,0,1,0,1,364,1,40,0
1990,62,2,0,1,0,1,156,5,35,0
1990,79,2,3,0,0,0,0,0,0,0
1990,40,1,0,0,0,1,27,6,50,0
1990,39,2,0,0,0,1,155,5,20,0
1990,42,1,0,0,0,1,25,1,50,0
1990,42,2,0,0,0,1,313,5,42,0
1990,22,1,1,0,0,1,19,4,35,0
1990,19,1,1,1,0,1,225,5,37,0
1990,19,1,1,3,3,0,749,1,40,0
1990,21,1,1,0,0,1,163,5,30,0
1990,20,2,1,0,3,1,804,3,40,0
1990,19,1,1,0,0,1,356,4,20,0
1990,26,1,1,0,0,0,453,5,43,0
1990,46,1,0,0,0,0,668,4,52,0
1990,49,2,0,0,0,0,447,4,50,0
1990,39,2,1,0,0,1,207,5,40,0
1990,48,1,0,0,2,1,164,5,40,1
1990,43,2,0,0,0,1,175,5,40,0
1990,21,2,1,0,0,1,159,5,40,0
1990,21,2,1,0,0,1,276,3,20,0
1990,21,2,1,0,0,1,194,5,30,0
1990,21,2,1,0,0,1,427,5,0,0
1990,29,1,1,0,0,1,628,3,70,0
1990,26,2,1,0,0,1,208,0,40,0
1990,47,1,0,0,0,1,263,3,45,0
1990,49,2,0,0,0,1,0,0,0,0
1990,72,2,3,0,0,1,0,0,0,0
1990,21,2,1,0,0,1,774,4,40,0
1990,22,2,1,0,0,1,77,5,15,0
1990,22,1,1,0,0,1,443,3,22,0
1990,23,1,1,0,0,1,0,0,0,0
1990,42,1,0,0,0,1,156,5,40,0
1990,43,2,0,0,0,1,0,0,0,0
1990,19,2,1,0,0,1,156,5,40,0
1990,19,2,1,0,0,1,276,3,0,0
1990,19,2,1,0,0,1,406,4,50,0
1990,39,1,0,0,0,1,243,3,45,0
1990,34,2,0,0,0,1,379,3,20,0
1990,51,1,0,0,0,1,259,1,51,0
1990,50,2,0,0,0,0,313,5,40,0
1990,22,1,1,0,0,1,389,1,40,0
1990,27,1,0,0,3,1,55,1,40,0
1990,24,2,0,0,0,1,0,0,0,0
1990,52,1,0,0,0,0,448,5,40,0
1990,48,2,0,0,0,0,17,5,32,0
1990,68,2,1,0,0,0,0,0,0,0
1990,33,2,3,0,0,0,444,3,37,0
1990,64,1,0,0,0,0,176,5,30,0
1990,62,2,0,0,0,0,185,3,0,0
1990,30,2,1,0,0,1,17,3,66,0
1990,22,1,1,0,0,1,525,1,0,0
1990,60,1,0,0,0,0,804,2,56,0
1990,53,2,0,0,0,1,447,5,0,0
1990,35,2,2,0,0,0,0,0,0,0
1990,18,1,1,0,0,0,276,3,15,0
1990,44,1,0,0,0,1,877,3,48,0
1990,44,2,0,0,0,1,303,4,40,0
1990,24,1,1,0,0,1,426,3,35,0
1990,21,2,1,0,0,1,243,3,15,0
1990,57,1,0,0,0,1,179,6,40,1
1990,58,2,0,0,0,1,27,5,50,1
1990,65,1,0,0,0,1,48,1,42,0
1990,63,2,0,0,0,0,0,0,0,0
1990,27,1,0,0,0,1,243,3,40,0
1990,22,2,0,0,0,1,383,4,40,0
1990,56,1,0,0,0,1,555,4,40,0
1990,56,2,0,0,0,0,436,3,20,0
1990,34,2,3,0,0,0,313,3,40,0
1990,59,1,0,0,0,1,823,2,0,0
1990,49,2,0,0,0,0,443,5,40,0
1990,19,1,1,0,0,1,278,3,28,0
1990,28,1,3,0,0,1,259,3,50,0
1990,68,2,3,0,0,0,0,0,0,0
1990,59,1,1,0,0,1,176,5,45,0
1990,19,1,1,0,0,0,444,4,25,0
1990,68,2,3,0,0,0,0,0,0,0
1990,72,1,0,0,0,0,0,0,0,0
1990,66,2,0,0,0,0,744,1,0,0
1990,43,2,2,0,0,1,777,1,40,0
1990,18,1,1,0,0,0,276,3,25,0
1990,32,1,0,0,0,1,14,5,50,0
1990,33,2,0,0,0,1,577,2,40,0
1990,36,1,0,0,0,1,577,2,40,0
1990,30,2,0,0,0,1,379,3,40,0
1990,41,1,0,0,0,1,23,1,50,1
1990,40,2,0,0,0,1,376,4,20,0
1990,24,1,2,0,0,0,779,1,40,0
1990,35,1,0,0,0,1,218,6,0,0
1990,35,2,0,0,0,0,5,6,40,0
1990,59,1,0,0,0,0,17,3,60,0
1990,60,2,0,0,0,0,439,3,48,0
1990,39,1,0,0,0,1,783,4,40,0
1990,32,2,0,0,0,0,363,1,40,0
1990,45,1,0,0,0,1,56,1,50,0
1990,43,2,0,0,0,1,156,5,40,0
1990,18,1,1,0,0,0,449,4,30,0
1990,36,2,3,0,0,1,435,3,40,0
1990,19,2,1,1,0,0,0,0,0,0
1990,76,1,0,0,0,0,0,0,0,0
1990,75,2,0,0,0,0,0,0,0,0
1990,69,1,0,0,0,0,813,5,5,0
1990,67,2,0,0,0,1,337,3,30,0
1990,49,2,0,0,0,0,469,5,40,0
1990,46,1,0,1,0,0,514,4,5,0
1990,80,1,3,0,0,0,0,0,0,0
1990,31,1,3,0,0,0,57,1,40,0
1990,33,1,0,0,0,1,157,5,45,0
1990,31,2,0,0,0,1,157,5,45,0
1990,25,1,1,0,0,0,508,3,40,0
1990,26,2,2,0,0,1,385,4,40,0
1990,57,2,3,0,0,1,174,5,40,0
1990,41,1,0,1,0,0,798,1,40,0
1990,42,2,0,1,0,0,744,1,39,0
1990,21,1,1,1,0,0,877,1,40,0
1990,20,2,1,1,0,1,447,5,40,0
1990,36,2,0,0,0,0,354,2,40,0
1990,33,1,0,0,0,0,418,6,40,0
1990,30,1,3,0,0,0,274,3,28,0
1990,70,2,3,0,0,0,0,0,0,0
1990,43,1,3,0,0,0,0,0,0,0
1990,61,1,0,0,0,0,447,5,40,0
1990,58,2,0,0,0,0,458,4,40,0
1990,19,2,1,0,0,0,383,4,15,0
1990,65,1,0,0,0,1,426,4,30,0
1990,63,2,0,0,0,0,0,0,0,0
1990,45,1,0,0,0,0,558,0,40,0
1990,44,2,0,0,0,0,744,1,40,0
1990,71,1,2,1,0,0,0,0,0,0
1990,27,1,1,1,0,0,889,1,20,0
1990,26,1,1,1,0,0,436,3,48,0
1990,23,1,1,1,0,0,877,3,40,0
1990,22,2,1,1,0,0,276,3,40,0
1990,21,1,1,1,0,0,747,3,0,0
1990,33,2,3,1,0,0,0,0,0,0
1990,36,2,3,1,0,0,777,1,45,0
1990,34,2,2,1,0,0,0,0,0,0
1990,44,1,3,0,0,0,365,1,40,0
1990,26,1,1,0,0,1,217,5,40,0
1990,67,1,0,0,0,1,0,0,0,0
1990,59,2,0,0,0,0,243,3,0,0
1990,35,1,0,0,0,1,883,2,40,0
1990,30,2,0,0,0,0,888,3,40,0
1990,20,1,1,0,0,1,567,0,20,0
1990,32,1,0,0,0,1,167,5,40,0
1990,32,2,0,0,0,1,97,5,40,0
1990,33,2,0,3,3,0,435,3,0,0
1990,27,1,0,3,3,0,436,3,40,0
1990,35,2,2,0,0,1,266,3,38,0
1990,38,2,3,0,2,0,316,5,40,0
1990,67,1,3,0,0,0,426,5,0,0
1990,35,1,1,0,0,0,806,3,50,0
