YEAR,age,gender,marital_status,race,birth_place,education,occupation,industry,hours_per_week,income
1990,23,1,1,0,0,0,327,3,40,0
1990,20,1,0,0,0,1,889,3,30,0
1990,19,2,0,0,0,0,277,3,40,0
1990,37,1,0,0,0,1,243,3,60,1
1990,36,2,0,0,0,1,0,0,0,0
1990,70,1,0,0,0,0,274,3,40,0
1990,62,2,0,0,0,1,155,5,40,0
1990,24,2,1,1,0,1,243,3,50,0
1990,52,2,0,0,0,1,157,5,55,0
1990,46,1,0,0,0,1,243,3,50,0
1990,57,1,0,0,0,0,363,1,40,0
1990,50,2,0,0,0,0,447,5,21,0
1990,21,2,1,0,0,1,315,5,30,0
1990,39,1,1,0,0,1,877,3,35,0
1990,73,1,3,0,0,0,0,0,0,0
1990,53,1,0,0,0,0,668,1,40,0
1990,54,2,0,0,0,0,777,1,40,0
1990,54,1,0,0,0,1,824,2,60,1
1990,49,2,0,0,0,0,383,4,13,0
1990,33,1,0,0,0,1,274,5,40,1
1990,33,2,0,0,0,1,96,5,20,0
1990,31,1,0,0,0,0,453,4,35,0
1990,29,2,0,0,0,0,466,5,45,0
1990,55,1,0,0,0,1,22,1,40,1
1990,53,2,0,0,0,0,0,0,0,0
1990,66,1,0,0,0,0,21,5,20,0
1990,65,2,0,0,0,0,0,0,0,0
1990,36,1,0,0,0,1,22,0,45,0
1990,34,2,0,0,0,1,375,4,37,0
1990,66,1,0,0,0,1,22,5,45,1
1990,62,2,0,0,0,0,0,0,0,0
1990,78,1,0,0,0,0,453,5,20,0
1990,73,2,0,0,0,0,453,5,0,0
1990,39,1,2,0,0,1,22,1,40,1
1990,26,1,0,0,0,1,59,5,40,0
1990,26,2,0,0,0,1,64,4,40,0
1990,35,2,0,0,0,0,23,4,40,0
1990,39,1,0,0,0,0,505,4,45,0
1990,53,1,0,0,0,1,777,1,40,1
1990,48,2,0,0,0,1,253,4,40,0
1990,23,1,1,0,0,1,575,0,40,0
1990,18,1,1,0,0,1,435,3,15,0
1990,62,1,0,0,0,0,523,4,0,0
1990,57,2,0,0,0,0,337,3,0,0
1990,71,2,3,0,0,0,0,0,0,0
1990,23,1,1,0,0,0,514,4,40,0
1990,75,2,3,0,0,0,0,0,0,0
1990,46,2,0,0,0,0,407,4,10,0
1990,48,1,0,0,0,0,628,1,40,0
1990,20,2,1,0,0,1,435,3,6,0
1990,70,1,0,0,0,0,0,0,0,0
1990,75,2,0,0,0,0,0,0,0,0
1990,34,2,2,0,0,0,436,3,15,0
1990,65,1,0,0,0,0,473,0,60,0
1990,65,2,0,0,0,0,0,0,0,0
1990,37,2,2,0,0,1,254,4,60,0
1990,45,2,3,0,0,0,276,3,48,0
1990,22,1,1,0,0,1,593,0,40,0
1990,20,2,2,0,0,0,447,4,25,0
1990,24,1,0,0,0,0,844,0,40,0
1990,23,2,0,0,0,0,435,3,40,0
1990,39,1,0,0,0,0,889,1,40,0
1990,49,2,0,0,0,0,435,2,40,0
1990,62,2,3,0,0,0,276,3,40,0
1990,77,2,3,1,0,0,0,0,0,0
1990,40,1,1,1,0,0,889,1,32,0
1990,50,1,0,0,0,0,9,6,40,0
1990,47,2,0,0,0,0,29,3,40,0
1990,65,1,0,0,0,0,585,0,0,0
1990,65,2,0,0,0,0,479,0,0,0
1990,66,1,2,0,0,0,0,0,0,0
1990,39,1,0,1,0,1,683,1,50,0
1990,40,2,0,1,0,0,804,2,50,0
1990,48,1,0,0,0,0,435,3,40,0
1990,57,2,0,0,0,0,747,1,50,0
1990,22,1,1,0,0,1,343,4,40,0
1990,18,1,1,0,0,0,883,1,0,0
1990,29,1,0,0,0,0,505,4,45,0
1990,35,2,0,0,0,1,235,6,40,0
1990,36,1,0,0,0,0,599,0,35,1
1990,33,2,0,0,0,1,274,5,40,0
1990,45,2,2,0,0,0,18,4,70,0
1990,77,2,0,0,0,0,0,0,0,0
1990,69,1,0,0,0,1,804,3,20,0
1990,21,2,1,0,0,1,329,5,20,0
1990,36,1,1,0,0,1,55,1,40,0
1990,34,2,2,0,0,1,5,6,40,0
1990,51,1,0,0,0,1,22,0,40,0
1990,49,2,0,0,0,0,313,4,40,0
1990,68,2,0,0,0,1,157,5,4,0
1990,68,1,0,0,0,1,22,1,2,1
1990,52,1,3,0,0,1,253,4,40,0
1990,33,1,0,0,0,1,176,5,50,0
1990,29,2,0,0,0,1,156,5,0,0
1990,39,1,0,1,0,1,823,2,45,0
1990,31,2,0,1,0,0,276,3,50,0
1990,19,1,1,1,0,0,877,3,0,0
1990,20,2,1,1,0,0,687,3,0,0
1990,75,1,0,0,0,0,0,0,0,0
1990,69,2,0,0,0,0,0,0,0,0
1990,63,1,0,0,0,1,379,5,10,0
1990,61,2,0,0,0,1,0,0,0,0
1990,18,2,1,0,0,1,315,6,40,0
1990,20,2,1,3,0,1,313,5,40,0
1990,31,1,1,0,0,0,754,1,50,0
1990,29,1,1,0,0,0,22,1,50,0
1990,53,1,2,0,0,0,157,5,40,1
1990,18,1,1,0,0,0,453,4,30,0
1990,28,2,2,0,0,1,313,4,40,0
1990,23,1,1,0,0,1,254,4,50,0
1990,22,1,1,0,0,1,364,3,40,0
1990,21,1,1,0,0,1,438,3,15,0
1990,22,1,1,0,0,1,434,3,35,0
1990,22,1,1,0,0,1,154,5,10,0
1990,22,1,1,0,0,1,435,3,25,0
1990,65,2,2,0,0,0,887,1,38,0
1990,20,2,1,0,0,1,313,4,7,0
1990,75,2,1,0,0,0,447,5,0,0
1990,38,1,0,0,0,1,84,5,40,0
1990,42,2,0,0,0,1,174,5,40,0
1990,34,1,2,0,0,0,424,6,40,0
1990,29,2,0,1,0,0,878,1,40,0
1990,31,1,0,1,0,0,436,3,48,0
1990,47,1,0,0,0,1,156,5,40,0
1990,46,2,0,0,0,1,0,0,0,0
1990,21,2,1,0,0,1,446,5,30,0
1990,19,2,1,0,0,1,274,3,30,0
1990,77,2,3,0,0,0,447,5,0,0
1990,50,2,2,0,0,0,446,5,40,0
1990,69,1,0,0,0,1,0,0,0,0
1990,64,2,0,0,0,1,177,5,40,0
1990,38,2,1,0,0,0,446,5,40,0
1990,26,2,1,0,0,1,163,5,45,0
1990,39,1,3,0,0,0,474,0,25,0
1990,45,1,0,0,0,0,567,0,50,1
1990,43,2,0,0,0,0,436,5,30,0
1990,24,2,0,0,0,0,877,3,30,0
1990,23,1,0,0,0,0,567,1,40,0
1990,43,1,0,0,0,0,683,1,40,0
1990,52,2,0,0,0,0,0,0,0,0
1990,20,1,1,0,0,0,0,0,0,0
1990,30,1,0,0,0,1,453,1,52,0
1990,26,2,0,0,0,1,243,3,31,0
1990,38,2,3,0,0,1,313,5,40,0
1990,20,1,1,0,0,0,567,0,40,0
1990,19,2,1,0,0,0,435,3,40,0
1990,76,1,2,0,0,0,22,3,60,0
1990,75,2,2,0,0,1,313,3,45,0
1990,32,1,2,0,0,0,713,1,40,0
1990,25,2,2,0,0,0,348,5,40,0
1990,53,1,0,0,0,1,59,6,40,1
1990,58,2,0,0,0,0,315,4,0,0
1990,22,2,1,0,0,1,315,5,10,0
1990,56,2,3,0,0,0,796,1,40,0
1990,45,2,3,0,0,0,435,3,40,0
1990,34,1,0,0,0,0,567,0,40,0
1990,26,2,0,0,0,0,744,1,0,0
1990,55,1,0,0,0,0,585,0,40,0
1990,55,2,0,0,0,0,0,0,0,0
1990,42,1,0,0,0,0,0,0,0,0
1990,38,2,0,0,0,0,777,1,40,0
1990,59,1,0,0,0,0,21,5,60,1
1990,58,2,0,0,0,0,21,5,40,0
1990,33,1,0,0,0,1,56,1,52,0
1990,35,2,0,0,0,1,313,5,30,0
1990,40,1,0,0,0,1,156,5,60,0
1990,39,2,0,0,0,1,313,5,30,0
1990,27,1,0,0,0,0,458,4,40,0
1990,27,2,0,0,0,0,703,1,40,0
1990,23,1,0,0,0,0,549,3,40,0
1990,22,2,0,0,0,0,313,0,40,0
1990,28,1,0,0,0,0,804,0,55,0
1990,21,2,0,0,0,0,385,4,40,0
1990,31,1,0,0,0,0,269,3,40,0
1990,43,2,0,0,0,0,796,1,40,0
1990,48,1,2,0,0,0,475,0,40,0
1990,52,1,0,0,0,0,259,1,50,1
1990,50,2,0,0,0,0,313,5,6,0
1990,23,1,0,0,0,0,479,0,60,0
1990,24,2,0,0,0,0,156,5,8,0
1990,36,1,0,0,0,0,503,3,55,0
1990,32,2,0,0,0,0,203,5,40,0
1990,53,1,0,0,0,0,777,1,63,0
1990,52,2,0,0,0,0,343,3,40,0
1990,24,2,1,0,0,1,203,5,14,0
1990,77,2,3,0,0,1,383,4,37,0
1990,75,1,0,0,0,1,0,0,0,0
1990,65,2,0,0,0,0,785,1,40,0
1990,23,1,0,0,0,0,877,1,40,0
1990,23,2,0,0,0,0,458,4,40,0
1990,35,1,0,0,0,1,856,1,40,0
1990,27,2,0,0,0,1,313,5,12,0
1990,29,1,0,0,0,1,223,1,50,1
1990,35,2,0,0,0,1,223,1,40,0
1990,49,1,0,0,0,0,747,1,45,0
1990,46,2,0,0,0,0,0,0,0,0
1990,23,1,1,0,0,0,889,1,40,0
1990,58,1,3,0,0,0,227,6,0,0
1990,24,2,1,0,0,1,336,5,40,0
1990,29,1,0,0,0,1,6,6,40,0
1990,31,2,0,0,0,1,216,4,40,0
1990,70,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,37,1,2,1,0,0,785,1,0,0
1990,75,1,0,0,0,0,0,0,0,0
1990,67,2,0,0,0,0,0,0,0,0
1990,43,1,0,0,0,0,585,2,40,0
1990,35,2,0,0,0,0,313,3,20,0
1990,22,1,0,0,0,1,479,0,40,0
1990,21,2,0,0,0,0,313,5,42,0
1990,22,1,0,0,0,0,634,1,40,0
1990,21,2,0,0,0,0,319,4,40,0
1990,37,1,0,0,0,1,473,0,80,0
1990,36,2,0,0,0,1,473,0,80,0
1990,36,1,2,0,0,1,566,0,42,0
1990,57,1,0,0,0,0,507,2,0,0
1990,53,2,0,0,0,0,444,5,0,0
1990,38,1,0,0,0,1,22,0,40,0
1990,37,2,0,0,0,0,378,5,40,0
1990,66,2,3,0,0,0,317,4,40,0
1990,46,1,0,0,0,1,558,0,50,1
1990,39,2,0,0,0,1,0,0,0,0
1990,37,2,2,0,0,1,95,5,40,0
1990,30,2,1,0,0,1,276,3,45,0
1990,73,1,0,0,0,0,0,0,0,0
1990,79,2,0,0,0,1,0,0,0,0
1990,51,1,0,0,0,0,696,1,40,0
1990,48,2,0,0,0,0,337,3,0,0
1990,29,1,0,0,0,0,686,3,46,0
1990,31,2,0,0,0,0,719,1,40,0
1990,53,1,0,0,0,1,14,5,60,0
1990,54,2,0,0,0,1,14,5,40,0
1990,42,1,0,0,0,1,558,0,40,1
1990,40,2,0,0,0,1,389,5,32,0
1990,19,1,1,0,0,0,0,0,0,0
1990,27,1,1,0,0,1,423,6,70,0
1990,38,2,2,0,0,1,385,4,40,0
1990,68,2,3,0,0,1,0,0,0,0
1990,79,2,3,0,0,0,0,0,0,0
1990,32,1,2,0,0,1,503,1,50,0
1990,37,2,3,0,0,0,235,6,28,0
1990,19,1,1,0,0,0,267,3,30,0
1990,57,2,3,0,0,1,313,1,40,0
1990,35,1,0,0,0,0,844,0,40,0
1990,33,2,0,0,0,0,243,3,40,0
1990,58,1,0,0,0,0,785,1,40,0
1990,65,2,0,0,0,0,0,0,0,0
1990,63,1,0,0,0,0,0,0,0,0
1990,57,2,0,0,0,0,276,3,40,0
1990,20,1,1,0,0,0,496,3,40,0
1990,19,2,1,0,0,1,276,5,20,0
1990,75,2,3,0,0,1,0,0,0,0
1990,63,2,1,0,0,1,0,0,0,0
1990,20,2,1,0,0,0,435,3,45,0
1990,39,2,1,0,0,1,15,5,40,0
1990,37,1,0,0,0,1,95,5,40,0
1990,26,2,0,0,0,1,95,5,40,0
1990,37,1,0,0,0,1,84,5,70,1
1990,35,2,0,0,0,1,337,5,4,0
1990,61,1,0,0,0,1,156,5,40,0
1990,56,2,0,0,0,1,308,1,40,0
1990,41,1,0,0,0,1,27,6,40,1
1990,43,2,0,0,0,1,174,5,32,0
1990,57,1,2,0,0,0,319,2,40,0
1990,22,1,1,0,0,0,567,0,35,0
1990,71,2,0,0,0,0,0,0,0,0
1990,39,1,0,0,0,1,259,3,70,1
1990,39,2,0,0,0,1,174,5,40,0
1990,73,1,0,0,0,0,459,5,0,0
1990,71,2,0,0,0,0,0,0,0,0
1990,55,1,0,0,0,0,785,1,55,0
1990,56,2,0,0,2,0,17,3,0,0
1990,49,1,2,0,0,1,18,4,50,1
1990,70,1,0,0,0,0,0,0,0,0
1990,68,2,0,0,0,0,0,0,0,0
1990,37,1,0,0,0,1,853,0,45,0
1990,31,2,0,0,0,1,274,3,40,0
1990,46,1,0,0,0,0,253,4,40,0
1990,59,2,0,0,0,0,14,5,12,0
1990,51,1,0,0,0,0,479,0,40,0
1990,43,2,0,0,0,0,728,1,40,0
1990,18,1,1,0,0,0,453,5,40,0
1990,24,1,3,0,0,0,436,3,40,0
1990,22,2,0,0,0,0,439,3,0,0
1990,27,1,0,0,0,0,479,0,50,0
1990,36,1,0,0,0,1,567,0,40,0
1990,35,2,0,0,0,1,308,5,18,0
1990,51,1,0,0,0,1,259,6,40,0
1990,49,2,0,0,0,1,156,5,40,0
1990,18,2,1,0,0,1,264,3,25,0
1990,27,1,0,0,0,0,567,0,40,0
1990,21,2,0,0,0,0,779,1,0,0
1990,31,1,0,0,0,1,22,1,46,0
1990,30,2,0,0,0,1,64,3,0,0
1990,38,1,0,0,0,0,779,1,40,0
1990,32,2,0,0,0,0,779,1,40,0
1990,33,1,1,0,0,0,747,1,48,0
1990,48,1,1,0,0,0,243,3,40,0
1990,34,1,1,0,0,1,268,3,40,0
1990,22,2,0,0,0,1,156,5,30,0
1990,21,1,0,0,0,1,866,0,40,0
1990,57,1,0,0,0,1,36,6,37,0
1990,51,2,0,0,0,0,386,6,37,0
1990,72,2,1,0,0,0,0,0,0,0
1990,66,2,2,0,0,0,0,0,0,0
1990,29,1,0,0,0,0,759,1,50,0
1990,25,2,0,0,0,0,157,5,45,0
1990,35,1,0,0,0,0,575,0,40,0
1990,35,2,0,0,0,1,385,1,0,0
1990,34,1,0,0,0,1,243,3,56,0
1990,32,2,0,0,0,0,243,3,56,0
1990,49,1,2,0,0,1,77,6,40,1
1990,54,1,0,0,0,0,453,5,49,0
1990,53,2,0,0,0,0,444,3,0,0
1990,25,2,1,0,0,0,435,3,0,0
1990,29,1,0,0,0,0,889,1,40,0
1990,28,2,0,0,0,0,777,1,30,0
1990,52,1,0,1,0,0,557,0,40,0
1990,54,2,0,1,0,0,0,0,0,0
1990,64,1,0,0,0,0,585,1,0,0
1990,61,2,0,0,0,0,379,5,0,0
1990,28,1,2,0,0,0,596,0,40,0
1990,43,1,3,0,0,0,534,1,40,0
1990,47,1,0,0,0,0,453,1,40,0
1990,43,2,0,0,0,0,806,3,20,0
1990,37,2,3,0,0,0,27,4,10,0
1990,79,1,0,0,0,1,473,0,28,0
1990,79,2,0,0,0,0,0,0,0,0
1990,54,1,2,0,0,0,0,0,0,0
1990,76,1,2,0,0,0,0,0,0,0
1990,67,1,0,0,0,0,0,0,0,0
1990,64,2,0,0,0,0,0,0,0,0
1990,61,2,3,0,0,0,319,5,0,0
1990,64,2,2,0,0,1,0,0,0,0
1990,41,1,0,0,0,1,806,4,50,0
1990,39,2,0,0,0,0,313,3,45,0
1990,20,1,1,0,0,1,274,3,20,0
1990,58,1,0,0,0,0,575,6,40,0
1990,57,2,0,0,0,1,95,5,16,0
1990,52,2,0,0,0,0,0,0,0,0
1990,56,1,0,0,0,0,0,0,0,0
1990,29,1,1,1,0,0,575,0,40,0
1990,57,2,1,0,0,0,686,1,40,1
1990,48,2,3,0,0,0,243,3,40,0
1990,23,2,1,0,0,0,479,0,20,0
1990,27,2,2,0,0,0,319,5,0,0
1990,71,1,3,0,0,0,0,0,0,0
1990,70,2,2,0,0,0,407,4,0,0
1990,58,1,0,0,0,0,889,1,48,0
1990,57,2,0,0,0,0,0,0,0,0
1990,22,1,0,0,0,1,579,0,60,0
1990,19,2,0,0,0,0,373,3,30,0
1990,48,1,0,0,0,1,558,0,50,0
1990,48,2,0,0,0,1,337,2,60,0
1990,67,2,0,0,0,0,453,5,8,0
1990,70,1,0,0,0,0,0,0,0,0
1990,36,1,0,0,0,0,804,3,50,0
1990,34,2,0,0,0,1,336,4,42,0
1990,39,2,3,1,0,0,547,1,40,0
1990,47,1,0,0,0,0,804,2,55,0
1990,47,2,0,0,0,0,276,3,40,0
1990,42,1,0,0,0,1,23,5,40,0
1990,41,2,0,0,0,1,337,5,40,0
1990,27,1,0,0,0,0,514,4,40,0
1990,26,2,0,0,0,1,95,5,43,0
1990,25,1,0,0,0,0,785,1,20,0
1990,28,2,0,0,0,0,769,1,20,0
1990,66,1,0,0,0,0,0,0,0,0
1990,58,2,0,0,0,0,744,1,0,0
1990,44,1,0,0,0,0,634,1,40,0
1990,43,2,0,0,0,1,95,5,45,0
1990,50,1,0,0,0,1,7,4,40,1
1990,49,2,0,0,0,1,0,0,0,0
1990,29,1,0,0,0,0,785,1,40,0
1990,24,2,0,0,0,1,25,4,40,0
1990,40,1,0,0,0,1,308,5,40,0
1990,45,2,0,0,0,0,313,0,40,0
1990,49,2,1,0,0,1,234,6,40,1
1990,43,1,1,0,0,1,373,4,35,0
1990,24,2,1,3,3,1,0,0,0,0
1990,52,1,0,0,0,1,178,5,40,1
1990,48,2,0,0,2,1,22,5,40,0
1990,22,2,1,0,0,1,164,5,40,0
1990,21,1,1,0,0,1,21,5,40,0
1990,21,1,1,0,0,1,436,3,0,0
1990,72,1,0,0,2,1,779,0,45,0
1990,61,2,0,0,3,1,0,0,0,0
1990,30,1,0,0,0,0,379,6,40,0
1990,35,2,0,3,3,0,406,4,50,0
1990,73,2,1,0,0,1,164,5,0,0
1990,52,2,0,0,0,1,336,6,0,0
1990,53,1,0,0,0,1,59,6,48,1
1990,23,2,3,0,0,1,774,4,40,0
1990,69,2,3,1,0,0,0,0,0,0
1990,36,2,1,1,0,1,229,2,40,0
1990,29,1,1,1,0,1,889,2,40,0
1990,64,1,0,0,0,0,0,0,0,0
1990,61,2,0,0,0,0,444,5,15,0
1990,39,1,2,0,0,0,453,5,40,0
1990,36,1,0,0,0,1,22,6,40,1
1990,36,2,0,0,0,1,64,6,24,0
1990,45,1,0,0,0,1,164,5,40,1
1990,42,2,0,0,0,1,164,5,37,0
1990,39,1,0,0,0,0,254,4,50,0
1990,30,2,0,0,0,1,337,5,30,0
1990,30,2,0,0,0,1,7,4,45,1
1990,31,1,0,0,0,1,259,3,35,1
1990,29,1,1,0,0,1,55,4,47,0
1990,38,1,1,0,0,1,26,5,60,1
1990,77,2,1,0,0,0,744,1,0,0
1990,39,1,0,2,1,0,534,0,40,0
1990,44,2,0,2,1,0,407,4,18,0
1990,24,1,1,2,1,0,453,4,0,0
1990,28,1,0,0,0,1,43,5,45,0
1990,28,2,0,0,0,1,178,5,50,1
1990,49,1,1,0,0,1,154,5,60,0
1990,39,1,1,0,2,1,166,6,36,1
1990,44,2,2,0,1,0,439,3,40,0
1990,18,1,1,0,1,0,443,3,25,0
1990,37,1,1,0,0,1,226,2,30,1
1990,31,2,2,0,0,1,65,6,55,0
1990,52,1,1,0,0,1,22,6,40,1
1990,35,2,1,0,0,1,305,5,45,0
1990,42,1,1,0,0,1,877,3,40,0
1990,34,2,0,2,1,0,449,4,40,0
1990,32,1,0,2,1,0,436,3,48,0
1990,55,1,2,0,0,0,436,3,50,0
1990,75,1,3,0,0,0,278,1,40,0
1990,76,1,2,0,0,0,0,0,0,0
1990,75,1,1,0,0,0,486,4,40,0
1990,60,2,1,0,2,1,65,2,25,0
1990,52,2,3,0,0,0,26,5,40,0
1990,38,1,0,0,0,0,243,3,48,0
1990,32,2,0,0,0,0,17,3,42,0
1990,67,2,3,0,0,0,436,3,10,0
1990,64,2,3,0,0,0,0,0,0,0
1990,33,1,2,0,2,0,269,3,48,0
1990,40,1,1,0,0,0,889,3,25,0
1990,22,1,1,0,0,1,543,1,40,0
1990,74,2,3,0,0,0,0,0,0,0
1990,30,1,1,2,1,0,558,0,40,0
1990,23,1,1,2,1,0,869,0,0,0
1990,39,2,1,2,1,0,453,4,0,0
1990,32,1,2,2,4,1,869,0,40,0
1990,22,1,1,0,2,0,348,2,40,0
1990,43,2,2,0,0,1,23,5,50,0
1990,41,2,3,0,2,1,384,5,46,0
1990,29,2,3,0,0,1,27,5,40,0
1990,43,2,2,1,0,1,5,6,40,0
1990,43,1,0,2,1,1,556,0,48,0
1990,40,2,0,0,0,1,313,4,6,0
1990,29,1,1,2,0,1,326,6,45,0
1990,28,1,1,0,0,1,259,3,75,0
1990,21,1,1,0,0,0,185,6,45,0
1990,27,1,0,1,0,1,364,6,40,0
1990,25,2,0,1,0,1,276,3,26,0
1990,38,2,1,0,0,1,22,6,40,0
1990,42,1,1,0,0,1,5,6,45,0
1990,79,2,2,1,0,1,447,5,16,0
1990,26,2,1,0,0,1,195,1,40,0
1990,68,2,3,0,0,0,337,2,0,0
1990,70,1,0,0,0,1,64,4,0,1
1990,58,2,0,0,0,1,254,4,36,0
1990,28,2,1,1,0,0,467,5,40,0
1990,45,1,0,0,0,0,453,6,40,0
1990,43,2,0,0,0,0,436,5,40,0
1990,19,1,1,0,0,0,479,0,40,0
1990,62,1,0,0,0,0,558,0,40,0
1990,63,2,0,0,0,0,0,0,0,0
1990,25,1,1,0,0,0,869,0,0,0
1990,58,2,3,0,0,0,0,0,0,0
1990,28,2,1,0,0,1,433,3,40,0
1990,29,1,1,0,0,1,64,4,40,0
1990,47,2,0,0,0,0,0,0,0,0
1990,51,1,0,0,0,1,558,0,40,1
1990,26,1,1,0,0,0,376,1,40,0
1990,18,1,1,0,0,1,357,1,30,0
1990,47,1,0,0,0,0,217,5,40,0
1990,41,2,0,0,0,0,799,3,32,0
1990,52,1,0,0,0,0,476,0,30,1
1990,46,2,0,0,0,1,0,0,0,0
1990,19,1,1,0,0,0,256,1,12,0
1990,25,1,0,0,0,1,55,1,40,0
1990,24,2,0,0,0,1,23,1,37,0
1990,31,1,0,0,0,0,518,1,44,0
1990,31,2,0,0,0,0,275,4,32,0
1990,29,1,2,0,0,1,883,2,40,0
1990,35,2,1,0,0,1,444,2,40,0
1990,40,1,0,0,0,1,22,4,55,1
1990,39,2,0,0,0,1,254,4,15,0
1990,79,2,0,0,0,0,0,0,0,0
1990,78,2,3,0,0,1,0,0,0,0
1990,42,1,0,0,0,1,255,4,40,1
1990,41,2,0,0,0,0,389,5,40,0
1990,19,1,1,0,0,0,486,3,40,0
1990,73,1,0,0,0,1,23,5,0,1
1990,67,2,0,0,2,0,0,0,0,0
1990,47,1,0,0,0,0,734,1,64,1
1990,42,2,0,0,0,1,64,6,40,0
1990,21,1,1,0,0,0,505,3,40,0
1990,47,1,0,0,0,0,473,0,50,0
1990,38,2,0,0,0,1,383,4,38,0
1990,55,2,3,0,0,1,17,4,40,0
1990,52,1,0,0,0,1,22,1,40,1
1990,42,2,0,0,3,0,0,0,0,0
1990,18,2,1,0,0,1,435,3,11,0
1990,40,1,0,0,0,1,22,2,55,1
1990,36,2,0,0,0,1,22,4,20,0
1990,37,1,0,0,0,1,503,2,50,0
1990,37,2,0,0,0,1,256,3,0,0
1990,47,1,0,0,0,1,16,2,40,1
1990,47,2,0,0,0,1,208,5,32,0
1990,18,1,1,0,0,0,274,3,20,0
1990,19,2,1,0,0,1,439,5,40,0
1990,43,1,0,0,2,1,503,3,45,1
1990,29,2,0,0,0,0,723,3,45,0
1990,26,2,0,0,0,0,318,4,40,0
1990,27,1,0,0,0,1,25,3,40,0
1990,46,1,0,0,0,1,156,5,40,0
1990,46,2,0,0,0,1,313,5,40,0
1990,30,1,0,0,0,1,55,4,44,0
1990,29,2,0,0,0,1,877,3,0,0
1990,47,1,0,0,0,1,804,3,40,0
1990,46,2,0,3,3,1,17,3,75,0
1990,22,1,1,3,3,1,463,2,32,0
1990,19,2,1,3,3,1,364,2,20,0
1990,18,2,1,3,3,1,17,3,20,0
1990,29,2,1,0,0,0,373,3,48,0
1990,28,2,1,0,0,0,458,4,48,0
1990,44,1,0,0,0,1,253,4,50,0
1990,47,2,0,0,0,1,106,5,40,0
1990,25,1,1,0,0,0,804,4,40,0
1990,45,1,0,0,0,1,22,4,45,1
1990,43,2,0,0,0,1,174,5,40,0
1990,45,1,0,0,0,1,156,5,40,0
1990,45,2,0,0,0,1,156,5,40,0
1990,34,1,1,0,0,0,22,0,30,0
1990,42,1,2,0,0,1,22,0,42,0
1990,35,2,1,0,0,1,435,4,35,0
1990,34,2,1,0,0,1,5,6,40,0
1990,31,1,1,2,0,0,486,2,40,0
1990,31,2,2,0,0,0,307,1,40,0
1990,19,1,3,0,0,0,243,3,60,0
1990,34,1,0,0,0,0,17,3,60,0
1990,34,2,0,0,0,0,276,4,30,0
1990,37,1,0,0,0,1,43,0,40,0
1990,30,2,0,0,0,1,22,5,50,0
1990,48,1,0,0,0,1,779,6,40,0
1990,55,2,0,0,0,0,303,6,40,0
1990,21,2,1,0,0,0,313,5,40,0
1990,18,2,1,0,0,0,313,5,15,0
1990,39,2,0,0,0,1,303,4,40,0
1990,41,1,0,0,0,1,53,5,40,1
1990,36,1,0,0,0,0,869,0,40,0
1990,26,2,0,0,0,0,0,0,0,0
1990,36,1,0,1,0,0,365,6,40,0
1990,37,2,0,3,3,0,877,4,70,0
1990,19,2,1,3,3,0,276,3,16,0
1990,18,1,1,3,3,0,453,3,12,0
1990,40,1,0,0,0,1,156,5,50,0
1990,40,2,0,0,0,1,204,5,15,0
1990,39,1,0,0,0,1,156,5,65,0
1990,37,2,0,0,0,1,159,6,0,0
1990,24,1,0,1,0,0,804,6,40,0
1990,27,2,0,1,0,1,447,5,40,0
1990,47,1,0,1,0,1,22,2,50,1
1990,48,2,0,1,0,1,378,5,32,0
1990,22,2,1,1,0,1,174,5,40,0
1990,18,2,1,1,0,0,0,0,0,0
1990,47,2,2,0,0,0,313,5,40,0
1990,22,2,1,0,0,1,313,4,20,0
1990,59,1,0,0,0,1,777,3,40,1
1990,58,2,0,0,0,0,0,0,0,0
1990,34,1,1,3,3,1,254,4,45,0
